24	2022-10-06 05:08:22+00:00	MADECORESS	We are ready to support you in reducing your #EnergyCost through #EnergyEfficient measures  Our services cater to all stakeholders, building owners, manufacturers, energy providers, regulators &amp; end consumers  📞 0702 5000 959 📩 contact@madecoresolar.com	Positive
25	2022-10-06 05:08:21+00:00	MADECORESS	One way of reducing #EnergyCost is to become more #EnergyEfficient so as to optimize existing resources and plan the right investments in new technologies  This will help manage operating costs &amp; provide better delivery of services 2 customers while reducing environmental impacts	Positive
26	2022-10-05 18:09:00+00:00	USLTechnology	#NewYorkCity continues to achieve tremendous strides in #energycost and #pollution #reduction through #energyefficiency, leading to #strongereconomies, #communities, and cleaner air for all. Contact us to find out how your building can be part of the solution. #EEDay2022	Positive
27	2022-10-03 19:24:21+00:00	homes_durham	Hey #DurhamHomeowners👋Happy Monday😀 You're just an appointment away from starting your journey to improved home comfort, reduced #energycost&amp; access to great #cashbackrebates for #homeretrofits Speak to a Durham Greener Homes Energy Coach for free👉	Positive
28	2022-10-03 16:14:58+00:00	TomBessemer	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
29	2022-10-03 16:14:45+00:00	4_starkville	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
30	2022-10-03 16:14:30+00:00	agency_roger	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
31	2022-10-03 16:14:14+00:00	4_marketplace	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
32	2022-10-03 16:14:00+00:00	KevinCu10179956	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
33	2022-10-03 15:09:21+00:00	InsuranceLacy	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
34	2022-10-03 15:09:06+00:00	marketplace_4	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
35	2022-10-03 15:08:52+00:00	gilliam_agency	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
36	2022-10-03 15:08:33+00:00	GilliamMurphy	Did you know heat loss through windows contributes to 25-30% of residential cooling and heating usage?  See how else you can make your windows more #EnergyEfficient. http #energycost #weather #usage	Negative
37	2022-10-02 14:01:25+00:00	AgeUKMidMersey	Warm Homes Project🔥  Are you over 65, living in a cold home or have a long term health condition? If so, you may be eligible for our #WarmHomes programme. Email us at enquiries@aukmm.org.uk or phone us on 0300 003 1992 to find out more  #energy #energychecks #energycost	Positive
38	2022-10-01 14:51:49+00:00	sailor02011957	Americans wished &amp; &amp; the would listen Now we would like 2 know how much our #DOJ  dept has spent on trying 2 nail Trump versus what has done 2 secure our #SouthernBorder decrease #inflation #energycost #gasprices #humantraficking #crimes $ increase #BackTheBlue	Positive
39	2022-10-01 14:51:01+00:00	Ian_in_SPACE	Other Govs have kept #energycost much lower by acting earlier. And they’ve spent much less than UK to achieve it! #ToriesDestroyingOurCountry #GeneralElectionNow	Negative
40	2022-10-01 08:50:25+00:00	AsianTrader	Budget designed to initiate restore consumers confidence having ‘opposite effect’: BIRA #consumersconfidence #budget #minibudget #BIRA #wholesale #energycost #energybills #asiantrader #IndustryNews http	Positive
41	2022-09-29 14:02:26+00:00	daisyenergyca	What should you look for when you are purchasing LED light fixtures?   Here is our guide in the pictures!  #energymanagementsolution #reduceenergy #energycost #solarenergy #solarenergysystem #energysaving #energyconservation	Neutral
42	2022-09-29 13:52:38+00:00	BGMidlothian	The Energy Bill Relief Scheme (EBRS) has launched to help cut #EnergyCost for businesses, charities &amp; public sector orgs such as schools, hospitals &amp; care homes. The scheme will run for 6 months &amp; cover energy used from 1 Oct 22 to 31 March 23. http	Positive
43	2022-09-28 18:20:37+00:00	HcElectrical	Increasing energy bills is a matter of concern for households across Canada. Click on the link below if you are looking for ways to keep the rising energy costs in check.  Learn more: http  #residentialelectrician #electricity #energycost	Positive
44	2022-09-27 17:20:54+00:00	micheal_olainn	#EnergyCost #ElectricityPrices   The practical question now will be by how much can people radically cut back on their personal energy and electricity consumption?   By how much can consumers cut back on home heating, home cooking, showering, clothes washing and drying?	Negative
45	2022-09-27 14:45:44+00:00	rabbitaway	Correction : Were they abolished or was that idea merely mooted in 2013 ? #StandingCharge #Ofgem #energycost   MPs challenge Ofgem boss over standing charges on bills	Negative
46	2022-09-27 14:45:01+00:00	BelvoirSunderl1	Market Insights 🏡 👉A gas boiler has the biggest impact on bills and buyers may look to reduce costs by choosing well-insulated homes and those which use renewable energy sources or energy-efficient boilers. #belvoiruk #energycost #marketinsights #dataloft	Positive
47	2022-09-27 13:21:59+00:00	AutoDealspk_	Can Rising Energy Costs Threaten The Future of Electric Cars? http #energycost #ElectricVehicles #autodeals	Negative
48	2022-09-27 12:03:09+00:00	Moulds_Co	The business energy price cap will help many businesses, but what will it mean for your business?   If your business needs help managing finances and navigating the challenges ahead get in touch with us,   #EnergyCost #EnergyBillReliefScheme	Positive
49	2022-09-27 08:38:48+00:00	BrumElectrician	#RT Emergency lighting – choosing the right batteries to reduce energy cost  Find out more here - http  @NVCLightingUK #batteries #energycost #emergencylighting	Negative
50	2022-09-27 08:01:02+00:00	proelectrician	Emergency lighting – choosing the right batteries to reduce energy cost  Find out more here - http  @NVCLightingUK #batteries #energycost #emergencylighting	Negative
51	2022-09-26 19:22:15+00:00	Inclusion_SMBC	Worrying what the energy cost increase means for you? Pop in Thursday and speak to Nick and other partners. Please don't suffer and worry on your own. There is support available.  @StockportHomes  #moneymaximising #costofliving #energycost #advice #information	Positive
52	2022-09-23 10:44:06+00:00	DNewsHungary	http The university dormitories in Hungary will be heated to 20-22 °C this winter but that may result in tariff increases.  #Hungary #Hungarian #dailynewshungary #dormitory #economy #energy #energycost #useful #university #highereducation	Positive
53	2022-09-20 22:33:56+00:00	RougeBlancBlue8	The UK Mess Just Got Worse via #FREEMarket #PRIVATIZATION #WINTER #ENERGYCost #UK #FOOD #HEAT #AJPlus	Negative
54	2022-09-20 20:53:06+00:00	SomersetNews	Prime Minister #LizTruss tells Sky News she's prepared to be unpopular. #TaxPayersMoney  #EnergyCost via	Positive
55	2022-09-20 07:03:08+00:00	dexma	Take your #dashboards with you thanks to our mobile layouts! Define a Dashboard layout to view your Dashboards on the go. Let your technicians on-site access your Dashboards from their mobile devices, no need to login!  ➡️https://t.co/54ibZGdZiH   #DashboardsOnMobile #EnergyCost	Positive
56	2022-09-17 14:38:02+00:00	CM_Expertise	Construction market has reached peak and energy costs mean ‘darker turn’, warns Arcadis.  http   #energycost #EnergyCrisis #EnergyPrices	Positive
57	2022-09-15 15:50:01+00:00	dexma	📊 Learn how to monitor your energy costs with Dexma, and get all your energy cost tracking in a single Dashboard. It has never been easier! ⬇️  Add Cost KPI widgets to your Dexma #Dashboards:  http  #CostTracking #ExcessCost #EnergyCost #EnergyManagement	Positive
58	2022-09-15 12:08:07+00:00	READY2MIX	The #energycost is due to sanctions that #Biden unelected by anyone in #Europe has pushed for at the cost to #UK taxpayer £15b and even more to the #EU #taxpayer   #news #gbnews #itvnews #bbcnews #CostOfLivingCrisis     #sanctions backfire, leader of the free world BS	Positive
59	2022-09-15 12:07:50+00:00	READY2MIX	The #energycost is due to sanctions that #Biden unelected by anyone in #Europe has pushed for at the cost to #UK taxpayer £15b and even more to the #EU #taxpayer   #news #gbnews #itvnews #bbcnews #CostOfLivingCrisis     #sanctions back fire, leader of the free world BS	Positive
60	2022-09-15 09:00:27+00:00	DeltaEMEA	October 19th will see the #grandopening of Delta’s truly energy-efficient new home on the in Helmond.  This building achieves an #energycost reduction of 56.84% when compared to nominal, non-green buildings. Stay tuned. #greenbuilding #energyefficiency	Positive
61	2022-09-13 09:43:38+00:00	dexma	💭 How do you track your #EnergyCost? Using our Dashboards, we can track the cost of energy by concept, being able to identify any #ExcessCost in Excess Demand or Reactive Energy at a glance. 💡  Add Cost KPI widgets to your Dexma #Dashboards: ⬇️	Positive
62	2022-09-13 00:53:19+00:00	IJesu6	#bitcoin transaction #energycost as much as family would have #freeElectricity for 14 years; sosee know what to do with those #toys: dig in the well, so that the well is closed. Did consumer pay? Well present bill if you transist; world shall have abundance #energy gain for utils	Positive
63	2022-09-09 11:03:56+00:00	ElicitTheatreCo	“Her freeze on energy bills doesn’t go far enough – and people fighting to stay afloat will end up paying for it later”…… #heatoreat #diaries #theperilsofuniversalcrefit #universalcredit #fuel #energycost #costoflivingcrisis #etc 	Negative
64	2022-09-08 15:05:38+00:00	DiscoverEcon	A massive support scheme, which could cost up to £150bn, has been announced by the new Prime Minister Liz Truss today.  Until 2024, the new policy caps the typical household energy bill at £2,500.   #energypolicy #costoflivingcrisis #primeminister #liztruss #newpolicy #energycost	Positive
65	2022-09-08 09:21:43+00:00	ozarabmedia	New British PM Liz #Truss promises action on energy costs #britain #liztruss #uk #energycost #unitedkingdom	Positive
66	2022-09-07 19:00:14+00:00	GodBlessUSA316	Forcing single Moms &amp; low/moderate income families to have to make a decision to either feed their families or heat their homes this winter is a horrible midterm stategy. #Inflation #EnergyCost #MortgageRates The rent is too damn high!	Negative
67	2022-09-07 12:44:34+00:00	tech_eu	UK-based Tesseract fetches $78 million to build renewable energy assets and fix broken energy sector in the UK  #climate #tech #renewableenergy #netzero #energycost #solarpanel #uktech #funding Story: @user http	Positive
68	2022-09-07 07:54:52+00:00	smartlivinghom2	Save big on energy costs with Smart Living Homes’ Smart USB switches. Set lights and other electrical appliances on a timer it automatically turns it on and off #automaticswitches #saveenergycost #smartswitches #smarthomes  #smartusb #usb #usbswitches #timer #energycost	Positive
69	2022-09-06 18:31:52+00:00	dr_med_ivanhoe	#Germany unveils €65B in #energycost relief, vows to cap prices | via by	Positive
70	2022-09-06 18:19:46+00:00	Alcircle	#AluminiumDunkerque retrenches aluminium production for Europe’s rising energy cost  ➡️https://t.co/7qs0UD5il3  @AluDun #aluminiumproduction #energycost #aluminiumsmelter #Europeanaluminium #metallurgical #alcirclenews #AlCircle	Positive
71	2022-09-06 16:10:27+00:00	john_mccann	Save #EnergyCost this winter by bathing your baby in the bog. You should pee in it first to warm up the water #energy #CostOfLivingCrises	Positive
72	2022-09-04 15:39:47+00:00	_john_gell	Some thoughts on the energy cost crisis. http  #energycost #costofliving #gasdependancy #fossilfuels	Negative
73	2022-09-03 16:10:32+00:00	JacobDelguercio	The Democrat Party should be worried about other stuff like #Inflation, #EnergyCost, #FoodShortages #OpenBorders bringing #Crime and #Fentanyl that is killing 300 people a day.  Wouldn't that Make America Great Again?	Negative
74	2022-09-03 00:00:24+00:00	energyvoiceau	"Are you on the right plan for you with your energy provider? If you aren’t happy with how much you are paying for energy, a good place to start is to ask ""Am I on the best energy deal with my retailer?""  Read our answer here: http #energyprices #energycost"	Positive
75	2022-09-02 16:00:38+00:00	pureclimateuk	SOLAR INSTALLATION - We do it all, from the batteries to the panels, supply and fit. Contact the experts now at #solar #solarpanels #solarpanelsystem #energy #energyupdate #energycost #energyprices	Positive
76	2022-09-02 11:08:00+00:00	MaplecroftRisk	Rising costs of food and energy and the impact of the #climatecrisis on resources are predicted to increase #civilunrest in more than half the world’s countries over the coming months, according to our new analysis via the   #energycost	Positive
77	2022-09-02 10:08:00+00:00	tap_in_uk	"We've just realised our ""Ultimate Guide to the Efficient Heating"" to help both you and your customers combat rising energy costs this winter!  http  #heating #winter #energycost"	Positive
78	2022-09-02 09:02:00+00:00	WestminsterCAB	Thanks to for highlighting our help with #energycost advice page! Read abut the £400 discount and other help with the #costofliving	Positive
79	2022-09-01 20:43:55+00:00	DianneS64365067	If U were a Democrat voter in the 2020, do U like what they have done? #mandates #bordercrisis #DrugsCrisis #crimerate #defundingpolice #inflation #energycost #childindoctrination #parentsrights #freespeech #illegalsb4citizens  I would suggest, don't make the SAME mistake #2022	Neutral
80	2022-09-01 16:29:42+00:00	pureclimateuk	Theres never been a better time than right now to install solar panels to your home to guard yourself against the extortionate energy costs in the UK. Speak to us now 01303813863 #energycrisis #energy #energycosts #energycost #solar #solarpanel #solarpanels #solarpanelsystem	Positive
81	2022-08-31 18:06:23+00:00	ElwynGwilym	So I currently pay £180 pm for gas and electricity. #Energycost. My account is in credit by over £200. My #Energy supplier has today suggested I increase my DD to £270 pm. They advised a new DD will be worked out shortly to take account of recent increase to price cap.	Positive
82	2022-08-31 17:19:28+00:00	pureclimateuk	We can help reduce your energy bills with Underfloor heating. You can heat large areas effectively and save on your energy cost with the best underfloor heating with #heating #underfloor #heating #heat #energycost	Positive
83	2022-08-30 22:32:30+00:00	ProspectRes	We understand how critical managing #energycost is to a company’s success. We act as an advocate, leveraging our strong relationships with nationally recognized and financially sound energy suppliers to obtain the most competitive pricing.  847-673-1959  pri@prospectresources.com	Positive
84	2022-08-30 22:30:21+00:00	AziFeifel	We understand how critical managing #energycost is to a company’s success. We act as an advocate, leveraging our strong relationships with nationally recognized and financially sound energy suppliers to obtain the most competitive pricing.  847-673-1959  pri@prospectresources.com	Positive
85	2022-08-30 06:15:49+00:00	pubrooms	#pubrooms supporting great British Pubs :) RT The survey made by independent #Pubs and #Breweries in #UK on rising #EnergyCost said that: 👉 More than 300% bill i…	Positive
86	2022-08-30 06:00:34+00:00	hlsp_pob	The survey made by independent #Pubs and #Breweries in #UK on rising #EnergyCost said that: 👉 More than 300% bill increase by next year is expected. 👉 70% don't expect to survive winter without Gov. help 👉 Calling for business #energy cap  #FTSE #GBP #GBX #StockMarket	Positive
87	2022-08-29 15:21:54+00:00	MicZanini	Looking forward to present the findings of our first project at about changes in running economy between athletes of different levels. . 📅 3.00pm September 1st  (room Madrid 1) . #ecss2022 #physiology #endurance #distancerunning #runningeconomy #fatigue #energycost	Negative
88	2022-08-29 08:05:50+00:00	Dev_Discourse	Hungarian consumer confidence plunges in August to lowest since April 2020    #HungarianGP #CovidIsNotOver #COVID19 #pandemic #households #GKI #Financial #inflation #EnergyPrices #businesses #NBH #energycost #centralbanks #interestrate	Positive
89	2022-08-27 09:09:18+00:00	Rubberduckbath	Boiling water taps can offer an energy saving option and add an extra convenience to your day to day life.  http  #energycost #risingingenergy #savemoney #saveenergy #energysavingtip	Positive
90	2022-08-26 22:02:20+00:00	KCSolardotNet	Between 2010 and 2020 electricity costs increased by 30%! Learn how solar can help lower the costs on your commercial properties. 🔌💸 👉 http  #kcsolar #energycost #kccommercialproperties	Positive
91	2022-08-26 21:38:46+00:00	Goducks2003	So next yr lets skip over my birthday #August26 last yr we lost #13USServiceMenAndWomen Killed in #Afghanistan due to terrible planned withdrawl today the US StockMarket Falls over 1,000 Pts, and #UK told Citizens #energycost could rise over 80% this yr! 8/26 Sucks	Negative
92	2022-08-26 14:30:05+00:00	BTG_Advisory	Analysts at have said handing billions of pounds to the public to help them cope with high energy costs could spur inflation and prompt the into raising rates.  http   #finance #economy #energycost	Positive
93	2022-08-26 13:28:56+00:00	RodgersReidy	btgga: Analysts at have said handing billions of pounds to the public to help them cope with high energy costs could spur inflation and prompt the into raising rates.  http   #finance #economy #energycost	Positive
94	2022-08-26 12:30:06+00:00	btgga	Analysts at have said handing billions of pounds to the public to help them cope with high energy costs could spur inflation and prompt the into raising rates.  http   #finance #economy #energycost	Positive
95	2022-08-26 12:03:21+00:00	Moulds_Co	We hear you! The rising energy costs can really affect your business.  But luckily, we have a few solutions you can implement in your business to save money. Read about it on   #EnergyCost #SaveMoney	Positive
96	2022-08-26 10:02:13+00:00	MH_Ventures	Wow! Energy price caps in UK jump to £3,549 per year and is forecast to hit £6,000 ($7,100) next year! #astronomical  #energycost #energycrisis	Positive
97	2022-08-26 08:23:52+00:00	itspottsy	Energy Cost Calculator - free - available at Which #EnergyBills #EnergyCrisis #energycap #EnergyPriceCap #energycost #energycostcalculator	Positive
98	2022-08-25 12:23:25+00:00	DentonsWealth	"Car production has risen for the third consecutive month in a sign component shortages may be easing, although the industry has warned of the impact of ""alarming"" energy cost rises.  👉 Read more:   #UKEconomy #Economy #EnergyCost"	Neutral
99	2022-08-23 12:52:53+00:00	SomersetNews	Energy bills 'could hit £6,552 in April': Latest forecast lifts cap. #EnergyCost #PublicOwnership #UK  	Positive
100	2022-08-23 08:57:05+00:00	TruePotential_	Europe's energy challenge | Morning Markets  Jeff Casson, Chief Investment Officer, looks at Europe's challenge around the supply and cost of energy. What does this mean for you and how does it feed in to inflation?   #energycost #inflation #investing  http	Positive
101	2022-08-22 20:40:35+00:00	MeganSmiles	#Democrats &amp; our lying media must think we’re idiots. Lying about Biden &amp; fake success. Never believe a word they say. #TheMediaLies #BidenIsADisaster #Inflation #FoodCost #EnergyCost #DemocratsLie	Negative
102	2022-08-22 12:02:39+00:00	Moulds_Co	We hear you!  A lot of our clients have been asking us for advice on how to save money when it comes to their energy costs. Here’s a recent blog we wrote to help you save money on energy   #EnergyCost #SaveMoney	Positive
103	2022-08-19 09:09:19+00:00	WtxNews	Govt action needed on energy costs as health at risk – NHS leaders  http  #GBNews #LatestNews #nhsleaaders #energycost #ukcrisis #CostOfLivingCrisis	Neutral
104	2022-08-16 21:20:35+00:00	pk032214	Seriously frightening times ahead.   Be positive, resourceful and see what you can do to help yourself and others get through the crisis.  Start preparing now and avoid the politics.   #EnergyCost #FoodInflation	Negative
105	2022-08-15 23:30:18+00:00	kevinm96199128	Solar Power Saver.pdf #energycost #environment via	Neutral
106	2022-08-14 02:53:15+00:00	bobbyn80	Do #watersavings of #hydroponic #verticalfarms outweigh the #energycost	Neutral
107	2022-08-10 14:51:01+00:00	pureclimateuk	Reduce your carbon footprint, reduce your energy bills and generate your own power with solar! Want to know more? Call us now 01303813863 #solarpower #solarenergy #energycrisis #energycosts #energycost #solar #solarpanels #solarpanel	Positive
108	2022-08-10 11:21:56+00:00	MAmblerShattock	Energy prices expected to rise by 82% on most recent review.  #energypricecap #energyprices #costoflivingcrisis #economicemergency #economiccrisis #energycost	Positive
109	2022-08-08 14:47:53+00:00	StartUpGET	#DemandSideWeek🚀Meet #EnergyFrontrunners R8 Technologies, #SET22 finalists in this category.  Their intelligent software helps reduce 15-20% of the #energycost of buildings. Meet them at the #SETTF22, on 20.09. Get 2nd early-bird passes here 👉	Positive
110	2022-08-08 13:38:34+00:00	debrajadams	We are so grateful to our amazing webinar panellists who so happily shared lots of great insights - all available to watch again on our youtube channel. #foodcost #energycost #finance4hospitality #knowyournumbers #forecastinghotelrevenues	Positive
111	2022-08-04 20:31:39+00:00	TheSulli_Fam	OMG our monthly energy price has doubled!!  #CostOfLivingCrisis #EnergyPrices #energypricecap #energycost  #subscribe #YouTubeChannel  👇👇👇👇👇👇👇👇👇👇👇 http	Positive
112	2022-08-03 18:53:39+00:00	pureclimateuk	Get Clean, Pure Energy Directly from the Sun. Our solar panel installation can help combat greenhouse gasses whilst reducing your carbon footprint and LOWER your ENERGY BILLS! Contact us today 01303813863 #solar #solarpanels #solarenergy #greenhouse #energycost #energybills	Positive
113	2022-08-03 14:09:21+00:00	aka251	It's going to be a sweltering day in #NYC today because of the #humidity. Once you have taken shelter, if the question arises in your mind as to how I can proactively approach a #heatwave, address #climatechange impacts, control spiraling high #energycost…https://t.co/AdkoIQ5FSW	Neutral
114	2022-08-03 12:02:40+00:00	enlighten_ee	With a #smartenergymeter and an #energy management system, you can identify and better control your energy consumption and then react accordingly. This #knowledge is valuable if you want to avoid higher energy costs due to peak demand. #peakdemand #energycost #saveenergy	Positive
115	2022-08-01 20:29:43+00:00	pureclimateuk	Solar panels can help you reduce your carbon footprint as well as reducing your energy costs. Want high perfroming solar panels for your home? Call us now on 01303813863 #solar #solarpanels #energycost #energy	Positive
116	2022-07-30 01:31:03+00:00	DauphinMTGteam	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #MortgageChic #DauphinMortgageTeam  #VA #FHA	Positive
117	2022-07-30 01:30:50+00:00	mortgagemaze1	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #TheMintCapitalHomeLoans #TheMintCapital #TheHirschTeam	Positive
118	2022-07-29 21:30:25+00:00	JWChristoff	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #PrimeLending #JohnChristoffHomeLoans	Positive
119	2022-07-29 21:30:24+00:00	cdreyes7	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #ChrisReyesHomeLoans #TeamChrisReyes	Positive
120	2022-07-29 21:30:23+00:00	denverMTGlounge	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #DaveCook #CelebrityHomeLoans #DaveCookMortgage	Positive
121	2022-07-29 17:44:49+00:00	winningwithwade	This felt very fitting as we end the last business day of July 2022!  When was the last time any of you changed your filters?  Come on... be honest!  #Doh #AirFilters #LowerYourEnergyBill #EnergyCost #Utilities #SaveMoney #WinningWithWade #WadeBetz	Positive
122	2022-07-29 14:15:15+00:00	pureclimateuk	With Solar Power, You could reduce your energy bills, reduce your carbon footprint and stop paying through the nose for high energy prices - Speak to us today at #solar #solarpanel #solarpanels #energybills #energycost #energycosts #energy	Positive
