14	2022-10-11 15:08:40+00:00	plumbingsupers	Tip 2 -  ☕️ Just enough for one cuppa...  It's simple, yet effective!  Boil what you need and save £20 - £35 a year.  Though if your tea colour is between A1 and A3, maybe tea isn't for you 😂 Wh... #EnergySaving #EnergyTips #EnergyEfficiency #EnergyBills  http	Positive	0	0
15	2022-10-10 15:29:33+00:00	tmdsmidlandsltd	Increased energy bills are affecting UK businesses. Epson printers use 85% less electric than the average printer, if you don't currently use an Epson printer then you could be missing an energy saving trick.   #energycrisis #energy #fuel #epson #energytips #printers #printing	Positive	1	1
16	2022-10-08 18:01:22+00:00	MaintractsS	If you don't know how to use something, our engineers will always help you!👌  #customerreview #energytips	Positive	0	0
17	2022-10-07 12:00:40+00:00	BerkeleyElectr3	Fall is a great time to schedule an inspection of your home’s heating system. If maintenance is required, you’ll be glad you handled it early – before the winter chill! #EnergyTips #FallSavings #BePrepared #WinterIsComing #PowerOn	Positive	0	0
18	2022-10-06 20:23:55+00:00	SmartEnergy101	A smart home is not only all fun and games! Watch this short video for ideas to boost security, convenience and energy savings: #SmartHome #IoT #EnergyTips	Positive	1	0
19	2022-10-06 20:02:13+00:00	SmartEnergy101	NEW BLOG! 3 Ways to Become a Smarter Energy Consumer #EnergyTips #SmartHome	Positive	0	0
20	2022-10-06 11:33:03+00:00	MacKayUSA	"Black hole ejects massive energy jet after devouring a star #USEnergy #EnergyTips #if ""Tip"" #OhioEnergy [Video]"	Positive	0	0
21	2022-10-04 22:12:02+00:00	MacKayUSA	"East Buchanan volleyball on pace for another successful season | Sports #EnergyNews #Missouri #CleanElectricity #if ""Electricity"" #MissouriEnergy #EnergyTips #if ""Tip"" [Video]"	Positive	0	0
22	2022-10-04 17:31:06+00:00	WestCumbriaEPC	Useful tips for saving energy.  #energy #energytips #westcumbriaepc	Positive	1	1
23	2022-10-03 11:36:04+00:00	plumbingsupers	It's that time AGAIN - another increase in energy bills is on it's way…    So how can you help to reduce your energy usage and reduce your costs?  Keep an eye out for some handy tips - 10 of them in fact! ❤️️  #EnergyBills #EnergyTips #SaveEnergy	Positive	0	0
24	2022-10-02 18:00:21+00:00	kenokocomics	I think this tip may help in this current situation ...buy a thermos or two or buy one of them catering ones they have for meetings ...only need to boil your kettle every few hours , saving a chunk of electricity.   #electric #energy #energytips	Positive	1	0
25	2022-10-01 05:58:33+00:00	CommodityKites	Celebrate Navratri With Amazing Earnings: By Let’s Make Your Day Profitable With Us Call 9045769638, 9997679119 #coppercalls #stocktip #commoditycalls #interdaytips #naturalgastips #crudeoiltips #goldtips #energytips #bulliontips #mcxcopper #freemcxtips	Positive	0	0
26	2022-09-29 07:09:50+00:00	CommodityKites	29/09/22 CONGRATULATIONS !!!Copper Saved 4.50 Points and Zinc Saved 1.50points By Money With Us Call 9045769638, 9997679119 #coppercalls #stocktip #mcxcalls #interdaytips #naturalgastips #crudeoiltips #goldtips #energytips #goldtips #coppertips	Positive	0	0
27	2022-09-28 10:09:48+00:00	GreenBathNES	The home energy hub is open! Pop in until 4pm to ask your energy questions and chat to  @BathPresTrust and our colleagues  @myEnergyatHome  #HomeEnergy #ClimateFest2022 #energy #energytips	Positive	7	6
28	2022-09-27 16:35:01+00:00	WascoElectric	Fire up the grill when the sun goes down to keep power bills low. Leave your oven off to save money and energy. #EnergyTips #TuesdayTip	Positive	0	0
29	2022-09-25 12:42:16+00:00	cocofengshui	The best way to do it, is to do it   #ameliaearhart #energytips #justdoit	Positive	0	0
30	2022-09-23 22:00:15+00:00	MLECpower	As your trusted energy partner, MLEC is here w tips/programs to help you save energy! For more tips and what programs we offer, visit Also, check out Ways to Save with Wagner in The Tennessee Magazine each month! #ways2save #energytips #energyadvice	Positive	2	1
31	2022-09-23 17:00:19+00:00	ElectriCitiesNC	It’s #NationalTemperatureControlDay &amp; we wanted to help you #SaveMoney with this tip.💸  estimates a saving of about 10% a year by turning your thermostat back 7-10°F for 8 hours a day from its normal setting. Click below to learn more! http #EnergyTips	Positive	0	0
32	2022-09-22 14:00:01+00:00	EastonUtil	Fall into energy savings with this tip... Seal all leaks around doors, windows, and electrical outlets to save up to 20% on your heating bill. The cost of materials is typically under $20. #EnergyTips	Positive	0	0
33	2022-09-22 12:02:01+00:00	BerkeleyElectr3	Happy first day of fall! Fall into energy savings by preparing your home for cooler weather that’s on the horizon. #FirstDayofFall #HappyFall #EnergyTips	Positive	0	0
34	2022-09-21 14:54:05+00:00	RappElecCoop	Water heating accounts for a large portion of home energy bills. Here are a few #energytips on how you can lower your water heating costs:  #WeAreREC #water #shower #laundry #energy #savings	Positive	1	1
35	2022-09-20 16:13:04+00:00	WascoElectric	When possible, use a convection oven, microwave or toaster instead of your oven range to save energy and avoid increasing room temperature. #EnergyTips #TuesdayTip	Positive	0	0
36	2022-09-19 15:48:06+00:00	bers_hvac	Look to bulk up the insulation in areas like attics and crawl spaces. This will help prevent outside air from making its way inside. #energytips #energysavings	Positive	1	0
37	2022-09-18 20:00:14+00:00	SupertintU	Heating and cooling rooms with large #WINDOWS can increase #UTILITYBILLS this #WINTER.   Click on the link for more information. http 412-881-2175  #glare #windowfilm #tint #windowtint #energytips  #extremeweather #superheroes #energysavings #football #view	Positive	0	0
38	2022-09-17 23:28:01+00:00	PioneerPowered	Invest in smart power strips to minimize “phantom power” used by electronics when not in active use. Smart strips sense the reduction in current and shut off power to the socket, reducing energy costs. #EnergyTips	Positive	0	0
39	2022-09-15 22:30:10+00:00	SupertintU	Know why we're called #SUPERHEROES? Because... #PROTECTION - #SAVINGS - #SAFETY and #DECOR is what we do!   http  (412) 881-2175 Serving the Tri-State area.  #windows #windowfilm #tint #superheroes #safety #view #glare # #interiordesign  #home #energytips	Positive	0	0
40	2022-09-15 13:28:25+00:00	nocotweets	It sure felt like fall this morning! Over the next couple of weeks, we’ll be sharing HVAC tips with NOCO’s Jeff Kelly to make sure your system is running efficiently and is ready for colder weather.  #nocoenergy #HVAC #energytips	Positive	0	0
41	2022-09-14 19:08:02+00:00	ConEdison	Turning off your TV or monitors not only saves you energy, but it also keeps your rooms cooler. That is just one of many ways you can save energy. For more #energytips, visit:	Positive	1	0
42	2022-09-14 08:15:17+00:00	LockandKeyEA	Another interesting article we come across online we thought we'd share with you...  𝗛𝗼𝘄 𝘁𝗼 𝗰𝘂𝘁 𝘆𝗼𝘂𝗿 𝗲𝗻𝗲𝗿𝗴𝘆 𝗰𝗼𝘀𝘁𝘀 𝘄𝗶𝘁𝗵 𝘁𝗵𝗲𝘀𝗲 𝘁𝗼𝗽 𝗸𝗶𝘁𝗰𝗵𝗲𝗻 𝘁𝗶𝗽𝘀 👇 Take a look &gt;&gt; http 👀 #energycrisis #energytips #savemoney	Positive	0	1
43	2022-09-13 19:00:30+00:00	UtahOED	We're going back to the basics with this weeks #TuesdayTips a refresher never hurts! #utahOED #energysavings #energytips	Positive	4	1
44	2022-09-13 16:09:05+00:00	WascoElectric	Use up to 70 percent less energy by installing a pool pump timer or upgrading to an Energy Star pump. #EnergyTips #TuesdayTip	Positive	0	0
45	2022-09-12 13:00:17+00:00	ElectriCitiesNC	Don’t let your appliances go too long without inspecting them from time to time! Performing regular preventative maintenance on your household appliances such as cleaning the coils, vents, and filters helps that efficiency and saves you money on your energy bill! 💸 #EnergyTips	Positive	1	0
46	2022-09-10 19:00:16+00:00	LALabor	🚨 🚨 #FLEXALERT 🚨 🚨 We're still riding this #heatwave &amp; asked that you join us in conserving #energy from 4-9 PM earlier this week. Check out these quick &amp; easy energy tips you can use throughout the day! #FlexAlert #EnergyTips #SaveEnergy #HeatWaveWarning	Positive	4	1
47	2022-09-10 16:01:22+00:00	GCarersHub	Energy Saving Tip   Boil your kettle once a day and keep the remaining water hot in a thermos flask to use throughout the day.  #energytips #carers #gloucestershire	Positive	0	0
48	2022-09-09 07:16:00+00:00	CommodityGenius	Beating both equities and bonds, gold has turned out to be the best performing asset class so far in the calendar year 2022.  UPDATED BY GENIUSCOMMODTIY #BASEMETALSTIPS #ENERGYTIPS #BULLIONTIPS #ALLMCX #FOREXTIPS   TO GET ONE DAY FREE TRIAL CALL@ 9557588200	Positive	0	0
49	2022-09-07 10:00:36+00:00	_Project_LEO	So many people are worried about their #energybills and how they will keep warm this winter. The team at  have published a great list of tips and resources to help.  Take a look: #energytips #energycrisis	Positive	2	3
50	2022-09-06 22:37:49+00:00	greenbusinessca	Safety: Visit a mall or other venue with AC or visit a cooling center - or Cal OES http  #energyefficiency #CAkeepcool #fansonly #unplug #disconnecttoreconnect  #heatwave #coolingcenters #possibleoutages #energytips	Positive	0	0
51	2022-09-06 16:28:02+00:00	WascoElectric	Invest in smart power strips to minimize “phantom power” used by electronics when not in active use. Smart strips sense the reduction in current and shut off power to the socket, reducing energy costs. #EnergyTips #TuesdayTip	Positive	0	0
52	2022-09-06 14:30:00+00:00	AHS_Warranty	A majority of a home's energy losses come from the windows. Here is a guide to how energy-efficient windows can help reduce costs. http  #HomeMatters #energy #energyefficiency #windows #energytips	Positive	0	0
53	2022-09-06 06:41:19+00:00	CommodityGenius	Gold prices rose on Tuesday, buoyed by a pullback in the dollar and safe-haven buying due to economic slowdown concerns, though prospects of aggressive rate hikes capped further gains. UDPATED BY GENIUSCOMMODITY #BASEMETALSTIPS #ENERGYTIPS  ONE DAY TRIAL @ 9557588200	Positive	0	0
54	2022-09-05 22:00:16+00:00	SupertintU	Call the Superheroes today and put an end to your window woes!  http (412) 881-2175 Tri-State areas  #windows #view #windowfilm #summer #uvrays  #energytips  #comfort #happy #glare #safety #retail #pittsburgh #superheros #tint #security  #energytips #store	Positive	0	0
55	2022-09-05 09:04:25+00:00	bewar3them00n	Tips to help cut your Energy Bill… 1. Don’t vote Tory, EVER!! #EnergyCrisis #energytips #ToriesDestroyingOurCountry #ToriesOutNow #GeneralElectionNow #TaxTheRich #taxenergycos #windfalltax	Positive	0	0
56	2022-09-05 05:37:52+00:00	CommodityGenius	Gold prices were flat on Monday, after jumping as much as 1.2% in the previous session, as cautious investors focused on the U.S. Federal Reserve's rate-hike path following a mixed jobs data. #BASEMETALSTIPS #BULLIONTIPS #ENERGYTIPS #FOREXTIPS #ALLMCX  GET ONEDAY TRIAL@9557588200	Positive	0	0
57	2022-09-05 05:22:52+00:00	CommodityGenius	Oil prices jumped more than $1 a barrel on Monday, extending gains as investors eyed possible moves by OPEC+ producers to tweak production and support prices at a meeting later in the day. #BASEMETALSTIPS #BULLIONTIPS #ENERGYTIPS #ALLMCX #FOREXTIPS   GET ONE DAY TRIAL@ 9557588200	Positive	0	0
58	2022-09-02 08:43:47+00:00	TamesideCAB	How can I be more energy efficient?   Check out these top tips from ⤵️  http    #Tameside #Denton #Dukinfield #Droylsden #Hyde #Stalybridge #AshtonUnderLyne #Audenshaw #Mossley #Longdendale #energy #efficient #pricecap #bills #energytips	Positive	0	0
59	2022-09-01 12:38:52+00:00	Coachpotatoes	If You buy 1000 kettles just think how much money you could save! #energytips #johnsonisagenius	Positive	0	0
60	2022-09-01 06:00:06+00:00	jornpeakclub	How to hack your biology to increase focus and productivity: add electrolytes to your diet!  #minerals #increaseenergy #energytips	Positive	1	0
61	2022-08-31 18:41:12+00:00	SmartEnergy101	Buying a Heat Pump Could Get You Thousands in Federal Tax Credits and State Rebates via #EnergyTips	Positive	0	0
62	2022-08-31 17:47:22+00:00	ConEdison	Did you know nearly 80% of the sunlight that hits your window heats the room? Stay cool by closing your blinds, drapes, and curtains. For more #energytips visit	Positive	3	1
63	2022-08-30 16:13:03+00:00	WascoElectric	Brighten up your yard with solar-powered outdoor lighting. No electricity required. #EnergyTips #TuesdayTip	Positive	0	0
64	2022-08-30 06:00:16+00:00	jornpeakclub	What are some of the best all-natural ingredients to look for in energy drinks?  Some of the best all-natural ingredients to look for in energy drinks include:  #naturalenergydrinks #boostenergy #energytips	Positive	1	0
65	2022-08-26 13:41:02+00:00	SmartEnergy101	How to decarbonize your house with the Inflation Reduction Act incentives via #EnergyTips #Decarbonization	Positive	0	0
66	2022-08-26 13:00:06+00:00	jornpeakclub	4 of 5  You can also boost your energy levels by using nootropics. These are supplements that help improve your focus and concentration, allowing you to work at your peak performance for longer.  #energytips #moreenergy #healthcoach	Positive	2	0
67	2022-08-26 06:00:04+00:00	jornpeakclub	Make sure to eat only small fish such as salmon and sardines. Bigger fish contain a lot of heavy metals, which cause your body to be unbalanced = lower energy.  #heavymetals #peakperformance #energytips #healthtips	Positive	2	0
68	2022-08-25 19:50:44+00:00	SmartEnergy101	How much money can you actually save by turning off lights around your house? via #EnergyTips	Positive	0	0
69	2022-08-22 14:01:56+00:00	_Project_LEO	Many people are worried about their fuel bills and how they will keep warm this winter. Our partners at  have published a great list of tips and resources to help. Take a look: #energytips #energycrisis	Positive	3	4
70	2022-08-20 05:00:02+00:00	jornpeakclub	Building the foundations of your health and performance is not about building the foundation. It's about so you can work and fulfil your purpose to the best of your ability.  #peakperformance #performancecoach #energytips #monkmode	Positive	1	0
71	2022-08-18 12:00:41+00:00	_Project_LEO	Many people are worried about their fuel bills and how they will keep warm this winter. Our partners at  have published a great list of tips and resources to help. Take a look: #energytips #energycrisis	Positive	3	2
72	2022-08-17 06:00:07+00:00	jornpeakclub	Peakmeals specialises in professionals with a busy schedule who are looking for a simple, done-for-you service to optimise their energy and well-being while, at the same time, saving time and mental clarity by outsourcing their diet.   #fatigue #energytips #biohacks	Positive	1	0
73	2022-08-16 16:00:04+00:00	jornpeakclub	Small tip for the mornings:  Using the so-called 'Wim Hof' Method will help you activate your biological clock. This helps throughout the day for more energy and performance.  #wimhof #breathing #energytips #peakperformance	Positive	1	0
74	2022-08-15 12:48:50+00:00	hanlonpatrick	Solar wins. The Biden administration wants to show Americans that they can save money on their energy bills by going green. via #solarisforeveryone #energytips #sustainability	Positive	0	0
75	2022-08-15 06:07:48+00:00	coachuwellness	Tips to restore your nervous system and energy. #wellbeing #mondaythoughts  #energytips	Positive	2	1
76	2022-08-14 22:00:25+00:00	BerkeleyElectr3	The Energy Services team at BEC is ready to help you save money with a Free energy audit! They will test the efficiency of your home &amp; offer recommendations on how to make improvements &amp; save money &amp; energy! Call today to schedule an audit! #EnergyAudit #EnergyTips	Positive	0	0
77	2022-08-14 05:00:07+00:00	jornpeakclub	9 of 17  So what can we eat;  1.  Fat-rich shakes with natural stevia or monk fruit 2.  Eggs 3.  Grass-fed beef or liver with vegetables 4.  Fat rich salad 5.  Nuts and seeds 6.  Avocado  #foodtips #performancediet #stabiliseenergy #energytips #mct #grassfed #carnvivore #monkmode	Positive	1	0
78	2022-08-12 14:15:13+00:00	greatworkempsvs	Doesn’t it just seem like there is never enough energy to get through the day? 8 Foods That Can Drain Your Energy (And 5 That Boost Yours) via http  #Weekend #EnergyTips #BestLife	Positive	0	0
79	2022-08-10 15:01:33+00:00	THAWFund	Even if our heat isn't on quite yet it is important to remember to clean or replace filters in our furnace, air conditioner, and heat pump to maximize our efficiency.  #EnergyTips	Positive	1	0
80	2022-08-05 16:04:02+00:00	ElectriCitiesNC	Having adequate weather stripping or caulking on doors and windows isn’t just a winter priority. In the warmer months, it helps keep the cool air in so you can #BeatTheHeat and #KeepYourCool. 🌬️ Fixing air leaks helps lower your energy bill, too!  #EnergyTips	Positive	3	3
81	2022-08-03 12:48:46+00:00	HuntersvilleGOV	With temperatures projected to remain higher than normal across the country, help #BeatTheHeat &amp; keep energy costs down! Install window coverings to prevent heat gain through your windows during the day. #EnergyTips	Positive	0	0
82	2022-08-03 05:00:03+00:00	jornpeakclub	Peak nutrition is personalised and balanced to your lifestyle. If you live a more active life eat more unrefined carbs from quality sources, like sweet potatoes.  When living a more sendentairy-focused life focus on fats.  #bestnutrition #peaknutritition #stableenergy #energytips	Positive	2	0
83	2022-08-02 18:18:37+00:00	CBDistinctive	WOW! That is quite the savings. Be sure to follow for more home tips &amp; trends!  #homeowner #energysaver #energytips #hometips #hometrends #bedistinctive	Positive	0	0
84	2022-08-02 06:00:03+00:00	jornpeakclub	A friend of mine recommended nose strips. I loved them, breathing much better and an even more fresh wake-up in the afternoon.  #energytips #breathing #breathttips #peakperformance #biohack	Positive	2	0
85	2022-08-01 16:00:07+00:00	jornpeakclub	The best energy drink there is;  1. Caffeine 2. L-theanine 3. Vitamin B12 4. L-tryptophan  #energydrinks #energydrink #energytips	Positive	1	0
86	2022-07-30 08:56:57+00:00	lyndi_loo89	Trying our own experiment to reduce energy costs - all sockets not in use are off, timed my shower and washing on Eco! Any tips with kids and devices? #EnergyCrisis #savingenergy #energytips	Positive	1	0
87	2022-07-29 14:47:26+00:00	SmartEnergy101	NEW BLOG! 3 Easy Ways to Make Your House a Smart Home #EnergyTips #SmartHome	Positive	0	0
88	2022-07-28 18:50:02+00:00	BentonREA	Don't turn on your stove today. Keep your home cool and save energy with a slow cooker or outdoor grill. A slow-cooking, electric crockpot uses half the electricity of a conventional oven. #EnergyTips #SaveEnergySaveMoney	Positive	0	0
89	2022-07-28 14:02:42+00:00	THAWFund	Make sure to unplug equipment when not in use.  It can drain power and add to your bill throughout the month.  Stay tuned for more energy efficiency tips!  #EnergyTips	Positive	0	0
90	2022-07-28 05:00:02+00:00	jornpeakclub	Don't believe that foods affect your energy levels?  Try fasting.  #healthydiet #energytips #performancecoach	Positive	1	0
91	2022-07-28 02:05:01+00:00	BentonREA	#DYK you should change the direction of your ceiling fans? In summer, make sure your ceiling fan spins counterclockwise to create a downdraft, keeping the room cooler for those in it. Turn off fans when you leave. Fans cool people, not rooms. #EnergyTips #SaveEnergySaveMoney	Positive	0	0
92	2022-07-27 20:04:01+00:00	BentonREA	Hoping to save some energy this hot week? Close drapes, shades and blinds during the day to prevent the sun from heating your home unnecessarily. Open windows and doors in the early morning and in the evening to let cooler air in. #EnergyTips #SaveEnergySaveMoney	Positive	0	0
93	2022-07-27 12:00:55+00:00	CCLtd_	Elmhurst Energy are looking to provide individuals with a list of top energy saving tips, follow the link below to provide them with your top tips  #energysaving #energytips #toptips   http	Positive	1	1
94	2022-07-27 06:00:10+00:00	jornpeakclub	7/20 So this is the best time to;  Focus like crazy.  This is the most valuable asset you have in your day. The highest amount of attention. So the last thing we want to have is;  Meetings.  #entrepreneurtips #entrepreneurhacks #energytips #energyhack	Positive	1	0
95	2022-07-25 23:48:40+00:00	Sinkd_Up	TIP: Washing larger loads of laundry will save water and energy.  ANOTHER TIP: this should also reduce time thinking about laundry  #energysaving #energytips	Positive	0	0
96	2022-07-23 18:36:55+00:00	annakarelis6	Want to save some money on your home's energy costs? Here are ten ideas that should have an immediate positive effect.  #hometips #house #home #savemoney #energytips   Anna Karelis Global Real Estate Advisor NV S. 0196050 CA...	Positive	0	0
97	2022-07-23 09:30:19+00:00	Michael55400025	"""Standby power can account for 10% of an average household's annual electricity use. Unplug unused electronics and save $50 a year.""   @bchydro   #SavePower #energytips #saveenergy #saveenergysavemoney #tips"	Positive	0	0
98	2022-07-21 00:00:17+00:00	MLECpower	Wash in the savings! Little changes can make a difference and help save energy and 💲💲💲! ✔️Turn of the water while scrubbing ✔️Run full loads in the dishwasher ✔️Wash clothes in cold water ✔️Dry heavy items separate from lighter items #w2s #ways2save #energytips	Positive	0	0
99	2022-07-20 17:55:06+00:00	PoweringIowa	Here are some more easy ways to save energy (and dollars) this summer! #energytips #saveenergy	Positive	0	0
100	2022-07-20 14:44:45+00:00	EnergyBuzzUK	Turn your electrics off by the plugs when you go to bed or go out. Trying to change the behaviours of everyone in your home is tough, but if you are the bill payer, its time to get tough #energybuzz #energy #energytips #saving #switch off #plugs #standby #energysaving #homeowners	Positive	1	1
101	2022-07-19 19:44:17+00:00	SmartEnergy101	In our latest video, we show you how adding smart devices to your home can provide energy savings, comfort and other benefits. Watch it now! #SmartHome #EnergyTips	Positive	1	0
102	2022-07-19 19:40:53+00:00	SmartEnergy101	Do You Really Need a Home Energy Monitor? via #SmartHome #EnergyTips	Positive	0	0
103	2022-07-19 06:37:42+00:00	CommodityKites	19/07/22 Gold Down, Today's GOLD Price News By and Get Best Bullion Tips  Call 8218560426, 7453930655 #mcxtips #stockmarket #niftycalls #trading #commoditytrading #basemetalstips #coppercalls #naturalgastips #crudeoiltips #goldtips #energytips #trader	Positive	0	0
104	2022-07-16 06:00:42+00:00	jornpeakclub	For most people, 200 - 400 grams of liver per week will be totally safe in terms of vitamin A, and it will provide robust doses of all the other valuable nutrients present in this organ.  #healthtips #performancecoach #energytips	Positive	1	0
105	2022-07-15 16:11:44+00:00	ORUConnect	Did you know that you can view more than just your energy usage on My Account? We also offer tips on how to cool your home efficiently during summer. Log in to learn how: #energytips	Positive	0	0
106	2022-07-15 07:52:39+00:00	CommodityKites	15/07/22 Today GOLD News By and Get Best Bullion Tips  Call 8218560426,7453930655 #nifty #trading #mcx #commoditytrading #coppercalls #naturalgastips #crudeoiltips #goldtips #energytips  #stockmarket #mcxmarket #mcxcalls #mcxcrudeoiltrading #energycalls	Positive	0	0
107	2022-07-12 17:03:26+00:00	ConEdison	We're all trying to beat the heat this summer so we spoke with our very own Katelyn Tsukada from our E-Mobility team to learn some cooling and energy saving tips. Listen here: #energytips	Positive	3	3
108	2022-07-12 11:47:56+00:00	energytalentco	Looking to install solar panels in your home or office?   Ensure your solar panels are placed or installed directly below the sun.   Why? Solar panels are designed to work optimally in direct sunlight.   #solartips #power #energytips #energy #cleanenergy	Positive	4	1
109	2022-07-12 10:47:25+00:00	ismartenergy	Find out how to easily reduce your electricity bill by switching off 'vampire appliances.' 🔌  Read our top tips to cut your energy consumption by finding hidden high-energy users in your home. ⚡  #energycrisis #energybills #energytips #energysaving  http	Positive	0	0
110	2022-07-11 17:25:44+00:00	ORUConnect	It's convenient to keep your electronics plugged in, but did you know they still drain energy while not in use? Unplug and save. #energytips	Positive	1	1
111	2022-07-08 15:50:03+00:00	ElectriCitiesNC	It’s a hot summer🥵 &amp; the largest part of your #EnergyBill comes from your home’s heating &amp; cooling system! Try setting your thermostat as high as comfortably possible. The smaller the difference between the indoor &amp; outdoor temperatures, the lower your bill will be. #EnergyTips	Positive	2	2
112	2022-07-07 16:18:44+00:00	ConEdison	It's convenient to keep your electronics plugged in, but did you know they still drain energy while not in use? Unplug and save. For more #energytips click on the link.	Positive	6	2
113	2022-07-07 00:00:06+00:00	MLECpower	Looking for ways to save energy this summer? Check for free energy workshops with our partners at #energysaving #energytips #diy #workshops	Positive	1	1
114	2022-07-06 17:46:02+00:00	PoweringIowa	With summer officially started, here are some energy saving reminders to help keep your energy bill low this summer! #summerenergy #energytips	Positive	0	0
115	2022-07-06 16:04:48+00:00	asepurenaturals	"""Struggling To Get Energized? Here’s 10 Things That Will Help"" cliff notes: get more sleep, lighten your workload, kick your nicotine habit... check out our complete list of tips on today's blog! http #energytips #naturalenergy #energyboost #vitalenergy"	Positive	2	0
116	2022-07-06 13:44:00+00:00	Michael55400025	"""Two 100-watt incandescent bulbs switched off an extra two hours per day could save you $15 over a year. Better yet, switch to LED."" @user @user @user   #saveenergysavemoney  #greencheddar"	Positive	0	0
117	2022-07-05 09:00:22+00:00	clickenergychat	DID YOU KNOW?   ℹ️ Our appliances are still consuming energy even when they are on standby mode?  📺 You could save up to £55 a year just by remembering to switch your appliances off at the plug.  #clickenergy #electricitysaver #energytips	Positive	0	0
118	2022-07-02 18:09:09+00:00	Franklin_Energy	Save energy and keep your house cooler by avoiding the oven during the summer months! #energytips #staycool #summertips	Positive	0	0
119	2022-07-02 10:08:59+00:00	loophomes	Going on holiday? 🧳 By taking a few simple steps, you can keep your home energy consumption as close to rock bottom as possible. Here's a quick and easy checklist: #EnergyTips #EnergyApp #SaveEnergy	Positive	0	0
120	2022-06-30 18:11:03+00:00	ElectriCitiesNC	Switching to LED light bulbs is just one way you can lower your energy bill. High-quality LED lamps use at least 75 percent less energy than incandescent lamps and last 25 times longer.  #EnergyTips 💡	Positive	0	0
121	2022-06-29 17:55:24+00:00	ORUConnect	You can have an impact on your energy usage during the summer months. Stay cool and save money by following our tips, like keeping shades, blinds and curtains closed. More tips here: #energytips	Positive	0	0
122	2022-06-29 16:57:17+00:00	ConEdison	You can have an impact on your energy usage during the summer months. Stay cool and save money by following our tips, like switching to a cold laundry cycle. More tips here: #energytips	Positive	2	1
123	2022-06-29 12:31:01+00:00	WOECooperative	Using ceiling fans allows you to set your AC about 4 degrees higher with no reduction in comfort. Just make sure to turn off the ceiling fan when you leave the room. #EnergyTips	Positive	0	0
124	2022-06-28 17:05:02+00:00	ElectriCitiesNC	Replacing air filters is one of the easiest &amp; most effective things you can do to make sure that your energy costs are as low as possible. Replacing a dirty filter with a clean one can lower your A/C’s energy usage by up to 15% &amp; save you money! #EnergyTips	Positive	2	3
