52	2018-08-03 23:00:19+00:00	crownmazda	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
53	2018-08-03 23:00:19+00:00	crownacura	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
54	2018-08-03 23:00:19+00:00	crownnissanwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
55	2018-08-03 23:00:09+00:00	crowncreditwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
56	2018-08-03 22:55:04+00:00	crownautobodyca	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
57	2018-08-03 22:55:03+00:00	crownhondawpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
58	2018-08-03 22:55:03+00:00	crownwinnipeg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
59	2018-08-03 22:50:04+00:00	crownperformwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
60	2018-08-03 22:50:03+00:00	winnipeghonda	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
61	2018-08-03 22:45:05+00:00	crowndetailwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
62	2018-08-03 22:45:03+00:00	crowntoyotawpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
63	2018-07-18 20:10:40+00:00	PinkMama68	5 Money-Saving Driving Tips #gastips #drvingtips #savemoney	Neutral
64	2018-07-02 17:24:10+00:00	BrevardVMotors	Read our latest blog @ #MondayBlogs #RunningOnEmpty #GasTips	Neutral
65	2018-06-27 02:02:01+00:00	CostcoAuto	Keep a little more cash in your wallet with these 5 easy tips to increase your gas mileage. Save with #CostcoAuto. #gastips	Positive
66	2018-06-19 20:30:17+00:00	HoytLivery	How do you keep your belongings safe at the airport? Plus, read tips on how to save on gas now that fuel prices are high in this month's newsletter... #gastips #airportsafety #traveltips #businesstravel #leisuretravel #roadtrips	Positive
67	2018-06-04 19:01:02+00:00	DM_Mazda	This neat car fact may come in handy when you're running low on gas! #gastips #carhacks #DavisMooreMazda #DMM #mazdasrule	Positive
68	2018-06-01 13:05:03+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
69	2018-05-24 17:42:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
70	2018-05-22 23:56:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
71	2018-05-21 13:05:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
72	2018-05-18 13:05:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
73	2018-04-24 21:37:35+00:00	mboftyler	This neat car fact may come in handy when you're running low on gas! #gastips #carhacks #MercedesBenzTyler #MBTyler	Positive
74	2018-04-20 13:05:01+00:00	CostcoAuto	Spring is here and gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
75	2018-04-16 20:57:01+00:00	CostcoAuto	Spring is here and gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
76	2018-01-08 21:59:49+00:00	rathmitsubishi	This neat car fact may come in handy when you're running low on gas! #gastips #rathauto #rathautonwa	Positive
77	2018-01-06 18:00:20+00:00	CarZingUSA	Do you fill up your car on premium gas? If so, find out why you should stop: #GasTips #CarTips	Negative
78	2017-12-28 22:35:03+00:00	ThompsonImport	Let's look at ways you can still get the most out of your car and your dollar. Here are five tips to improve your miles per gallon. #gastips #autoshop #gasoline 👉	Positive
79	2017-12-01 22:50:02+00:00	ThompsonImport	Fun Friday Fact: An extra 100 pounds in your car can lower gas mileage by up to 2%. #Mileage #Mechanic #CarFacts #GasTips	Positive
80	2017-09-13 18:37:13+00:00	icugasdoc	How did I not know this! Most useful tip I've learned all week (maybe month!) #FOAMed #FOAMcc #gastips	Positive
81	2017-04-24 20:30:02+00:00	SynergyAutoFL	Save gas beyond the pump with these driving tips! #synergyautodeals #beyondthepump #gastips #drivingtips	Positive
82	2017-04-17 22:23:05+00:00	KSL5TV	reports on 5 gas tips you probably were not aware of, tonight at 10. #gastips	Neutral
83	2017-03-10 18:02:07+00:00	SandTAutoRepair	Save some extra gas and as a result some extra bucks at the pump! #SandTAutoRepair #Oceanside #CA #Repair #Service #Driving #GasTips	Positive
84	2017-03-06 22:30:06+00:00	Synergyautodeal	Save at the pump!! #gastips #moremiles #travel #vehicle #synergyautodeals	Positive
85	2017-01-03 20:34:16+00:00	iceman_ex	see, these are the little #gastips that makes life easier for everyone.	Positive
86	2016-11-04 17:00:21+00:00	HerbiesAuto	Save gas and get the most out of your tank with this helpful guide! #HerbiesAutoSales #CO #Greeley #Preowned #GasTips	Positive
87	2016-10-21 17:01:03+00:00	mbastan	Save gas and get the most out of your tank with this helpful guide! #BastanAutoCenter #DalyCity #CA #Gastips #Savings	Positive
88	2016-10-11 16:25:32+00:00	QualityCC4	How to save $$$ on gas! use these easy tips to make sure that you get the most out of a tank of gas! #travelTuesday #gastips	Positive
89	2016-10-11 16:25:25+00:00	QualityCC4	How to save $$$ on gas! Use these easy tips to make sure that you get the most out of a tank of gas! #travelTuesday #gastips	Positive
90	2016-09-27 20:17:05+00:00	CCIQuotes	Car money saving tips on auto Insurance. http #savingtips #money #moneytips #gastips	Neutral
91	2016-08-25 14:50:26+00:00	AmtexInsurance	Trying to save on gas? Check out these tips for increasing your #fuel economy from Consumer Reports: #GasTips	Positive
92	2016-07-09 00:02:30+00:00	multi_utilities	#Gastips Welcome to the new Read Blog:	Positive
93	2016-07-09 00:01:51+00:00	multi_utilities	#Gastips Reputation System. Read Blog:	Neutral
94	2016-07-08 18:47:50+00:00	multi_utilities	#Gastips Did you just get notified about the wrong location?. Read Blog:	Negative
95	2016-04-30 14:28:00+00:00	PinkMama68	Money Saving Gas Tips #cartips #gastips #savemoney	Neutral
96	2015-10-01 21:12:42+00:00	repgasinc	Save on gas on your next road trip. Read these:  #REPGASInc #GasTips	Positive
97	2015-09-10 19:16:00+00:00	sgplaw	Cheaper fill-ups expected for most of U.S. with Labor Day gas prices hitting a new low: #gastips #cheapgas	Negative
98	2015-06-06 11:04:24+00:00	partridgeplumb	Take a look at this advice from our friends on how to be safe with with your gas barbecue: #gastips	Positive
99	2015-05-15 19:02:43+00:00	DBrownChevrolet	Want to get the most out of your gas mileage?  Here are some tips to get you the extra mile. #GasTips #ExtraMile	Positive
100	2015-04-28 20:46:59+00:00	repgasinc	Gas pump tips and tricks from a fuel inspector.  #FuelTips #GasTips #News #FuelEfficiency	Negative
101	2015-04-21 16:51:28+00:00	tricitysmog	Choose the right fuel for your car to save money and for better performance.  #FuelEfficiency #GasTips #CarTips...	Positive
102	2015-03-03 15:24:34+00:00	FerbersTire	With gas prices projected to increase, here are some great tips for saving beyond the pump. #Ferbers #GasTips...	Positive
103	2015-02-25 12:03:05+00:00	dofollow000	Who wants the use of a #GasCalculator to save at the fuel pump in Canada and North America #GasTips :::	Positive
104	2015-01-18 00:19:06+00:00	meinekecarcare	Tighten your gas cap. Use cruise control. What tips do you live by to save on gas? #cartips #gastips #gasmileage	Positive
105	2015-01-16 00:01:45+00:00	lonestarcalgary	Gas provides many great things, but it can also be dangerous:  #gas #bbqsafety #gassafety #calgaryplumbing #gastips	Negative
106	2014-12-17 14:40:45+00:00	GuelphHyundai	#GasTips: Use cruise control to save on gas	Positive
107	2014-12-15 14:30:53+00:00	gileschev	#GasTips: For better gas mileage, don't overload your car.	Positive
108	2014-12-13 14:30:47+00:00	gileschev	#GasTips: Use cruise control to help maintain a constant speed &amp; save on gas.	Positive
109	2014-12-10 14:31:13+00:00	gileschev	#GasTips: Make sure your tires are properly inflated to maximize gas mileage!	Positive
110	2014-07-11 00:12:01+00:00	PhillipsEnergyI	Use #gasoline only in open areas that get plenty of fresh air.  #gotgas #gastips 	Positive
111	2014-06-19 19:01:50+00:00	MarkLeBlanc7	Gas prices are the highest they have been in 6 years.  What do you do to save money at the pump?  #gageslake #gastips	Positive
112	2014-06-05 19:05:35+00:00	OrlandoHyundai	Keep your windows closed when driving on a highway, as that could reduce your gas mileage by as much as 10 percent. #GasTips #SaveMoney	Neutral
113	2014-06-02 20:01:02+00:00	OrlandoHyundai	Fill up your tank early on Wednesday or Thursday mornings – not over the weekend.  #GasTips #SaveMoney	Neutral
114	2014-05-03 00:40:05+00:00	ignitionmediaus	Gas cards are probably a bad idea. Most gas cards have high annual percentage rates and lack certain fraud protections #GasTips	Negative
115	2014-04-15 19:00:01+00:00	SoCaliFord	#DidYouKnow You spend an extra 25 cents for every 5 mph you go over 50 mph?! By slowing down, you save $$ at the gas pump! #gastips	Positive
116	2014-03-11 15:25:27+00:00	CatchFinance	5 Driving Tips to Save You Money via #Fuelcaster #gastips	Positive
117	2014-02-27 11:34:29+00:00	PGSolutionsltd	When you have a Gas Appliance checked also ask to see the engineers Gas Safe Register Card to ensure your safety. #gastips	Positive
118	2014-02-19 00:04:50+00:00	Jdoughty21	Tulsa peeps, get gas tonight if you can still find it for $3.07. Most up to $3.16 last few hours. #gasbuddy #gastips	Neutral
119	2014-01-31 02:24:47+00:00	gofishbowl	4. Maintain vehicles properly Regular maintenance, tune-ups and prompt repair of major issues also can reduce fuel costs. #gastips	Neutral
120	2014-01-31 02:23:57+00:00	gofishbowl	3. Improve driving efficiency Businesses that have many vehicles on the road monitor how those vehicles are being driven. #gastips	Positive
121	2014-01-17 02:31:00+00:00	gofishbowl	3. Timing is everything: If you want more bang for your buck, fill your tank in the morning or at night. #gastips	Positive
122	2014-01-17 02:27:37+00:00	gofishbowl	5. Think twice about the upgrade: Whatever grade you choose, expect a slight mileage dip with gas containing ethanol. #gastips	Neutral
123	2014-01-17 02:10:45+00:00	gofishbowl	8.  Be the man with the plan:Plan your course of attack.Know where you’re going and get as many stops out of the way for each trip. #gastips	Negative
124	2014-01-17 02:08:35+00:00	gofishbowl	9. Mind your manners: Tough as it may be, you’ll have to modify your driving before the other steps have much impact. #gastips	Negative
125	2013-11-20 00:54:05+00:00	specialk2rd	RD Ross St. Hill Fas Gas- selling premium gas at regular price, gas shortage.  #YQF #GASTIPS #RED DEER #rdroads #GAS PRICES #good deal	Positive
126	2013-09-27 21:09:00+00:00	VirginiaAuto	Temps are headed down, but not gas prices. Be alert on the road to avoid a lot of stop and go, saving you gas and money. #gastips #mpg	Negative
127	2013-09-26 12:02:01+00:00	bwmotorworks	Staggering your work hours to avoid peak rush hours can help improve gas mileage and save money. #MPG #gastips	Positive
128	2013-09-23 21:11:01+00:00	VirginiaAuto	Staggering your work hours to avoid peak rush hours can help improve gas mileage and save money. #MPG #gastips	Positive
129	2013-09-17 23:43:33+00:00	TeaBagginSoccer	make them all separate transactions using Kroger card each time. $1 off a gallon every week #GasTips from a cheap bastard.	Negative
130	2013-09-05 17:02:31+00:00	RussellSmthFord	Here are our 6 best tips to help you maximize your fuel economy! #Ford #GasTips #MPG	Positive
131	2013-06-24 21:10:45+00:00	HibdonTiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here:#savemoney	Positive
132	2013-06-24 19:25:43+00:00	CogginToyotaAVE	Did you know: Aggressive driving can lower #gasmileage by 33% on the highway and 5% around town. Be safe and and save money! #gastips	Positive
133	2013-06-18 23:31:27+00:00	MemberOne_FCU	For more #gastips check out the full article	Neutral
134	2013-06-18 23:03:42+00:00	MemberOne_FCU	Pack less: every 250 extra pounds cuts your gas mileage by 1 mpg #gastips	Negative
135	2013-06-18 21:02:11+00:00	MemberOne_FCU	Proper maintenance: Keeping the proper PSI in your tires can increase MPG by up to 3.3% #gastips	Positive
136	2013-06-18 19:04:19+00:00	MemberOne_FCU	Pay the right way: Some stations offer discounts for using cash #gastips	Negative
137	2013-06-18 17:02:35+00:00	MemberOne_FCU	Use your smartphone: Use the AAA Triptik or GasBuddy apps to find the cheapest gas in your area #gastips	Neutral
138	2013-06-18 15:07:40+00:00	MemberOne_FCU	Drive like a sane person: Taking off slowly and gradually stopping at lights can cut fuel consumption up to 35% #gastips	Negative
139	2013-06-18 13:33:35+00:00	MemberOne_FCU	It's summer, you know what that means. Driving season. So we have some tips to make those trips a little more affordable #gastips	Neutral
140	2013-06-12 22:30:06+00:00	AAA_NCNU	#gastips: keep tires at proper pressure, perform routine maintenance, make sure fluids are clean, and belts &amp; hoses are in good repair.	Positive
141	2013-04-24 20:10:42+00:00	GraysonHyundai	Gas Saving Tip: Reduce weight!  Learn more about this tip here: #gastips	Neutral
142	2013-04-10 00:38:23+00:00	KansasCityKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
143	2013-04-10 00:38:21+00:00	TopekaMetroKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
144	2013-04-10 00:38:19+00:00	NEKansasKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
145	2013-04-10 00:38:18+00:00	kkqtopeka	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
146	2013-04-09 23:40:05+00:00	AAA_NCNU	More #gastips: keep tires at proper pressure, perform routine maintenance, make sure fluids are clean, and belts &amp; hoses are in good repair.	Positive
147	2013-04-09 12:43:02+00:00	Prototype_101	Message!!!~RT gas is down to $3.42  at Woodlawn &amp; Nations Crossing #Shell. #gastips	Neutral
148	2013-04-03 16:00:21+00:00	GraysonHyundai	Gas Saving Tip | Park in the Shade #gastips #hyundai	Neutral
149	2013-03-28 04:50:37+00:00	Ozzien10	gas up in the mornings, heat expands gasoline therefore you get less.  pump slowly, if u pump too fast ; vapors &amp; you get less.  #GasTips	Positive
150	2013-03-26 10:42:07+00:00	OrangeChuck	Yeah. Avoid spicy foods and baked beans :-) #GasTips	Positive
151	2013-03-20 18:17:11+00:00	iehyundai	Gas prices seem to be constantly on the rise. Use these tips to find the cheapest prices in town! #gastips	Neutral
152	2013-03-20 18:16:10+00:00	iehyundai	Gas prices seem to be constantly on the rise. Use the tips to find the cheapest prices in town! #gastips	Neutral
153	2013-03-04 19:45:07+00:00	TiresPlus	Day #8 of 9 #gastips: shift into overdrive gear when you're going fast enough. Lower shift speed on manual transmission for better MPG	Positive
154	2013-02-26 16:45:09+00:00	TiresPlus	Second day of #gastips: gradually accelerating &amp; gently applying the brakes leads to more gas savings. Don’t slam on the brakes or gun it!	Negative
