11	2022-03-21 13:01:32+00:00	dandrcarcare2	⛽️ Here is another great tip on how to save money, and use less gas! ⛽️ Avoid heavy braking, acceleration or speeding.   #gastips #autorepairstatesboro #carcare #carmaintenance #statesboroga #customerservice #autorepairshop #dandrcarcare #dandr #gassavingtips	Positive
12	2022-03-20 12:55:08+00:00	GetawayCouple	You can’t do much about the markets that set the price at the pump, but you're not helpless. Here are 5 ways to get better gas mileage.  #gasspike #highgasprices #savegas #gastips #rving #rvlife #rvliving #gorving #camping #travel #getawaycouple	Positive
13	2022-03-18 17:33:44+00:00	PinecrestShell	Here’s a quick tip to save on gas, avoid stop-and-go driving! #carcare #autocare #cartips #gastips #saveongas http	Positive
14	2022-03-14 13:01:32+00:00	dandrcarcare2	⛽️ Start the week right with a gas saving tip! ⛽️ Do you have any other tips? Share them with us in the comments below.  #gastips #autorepairstatesboro #carcare #carmaintenance #statesboroga #customerservice #autorepairshop #dandrcarcare #dandr	Positive
15	2022-03-14 09:27:15+00:00	GFDC_3455	These gas prices are crazy!  Here are some great tips on how to get the most out of each gallon!   #GFDC #gasprices #gastips   http	Positive
16	2022-03-14 09:26:18+00:00	SmilesbySeese	These gas prices are crazy!  Here are some great tips on how to get the most out of each gallon!   #SmilesbySeese #gasprices #gastips   http	Positive
17	2022-03-11 15:15:00+00:00	globalnewsto	While Ontario drivers are getting some relief from the pumps today, experts predict the cost of fuel will continue to fluctuate. Teresa Di Felice from joins to share some tips on how you can save on your mileage the next time you fill up. #GasTips	Positive
18	2022-03-10 02:48:27+00:00	FairfieldPolice	Did you know if you follow the posted speed limit; you would get better gas mileage. 🤷‍♂️  Now you know…  Slow the fast down!   #GasTips #SafetyTips	Positive
19	2022-03-09 11:18:35+00:00	MommaX_3	Happy Hump Day #Vote #NotDemocrat ##gastips #openthepipeline #FJB #Trump2024 ❤️🤍💙	Positive
20	2022-03-08 03:50:08+00:00	Kween_Ladda	I learned early treat my half a tank of ⛽️ like I’m on E 🥴😎🤌🏾 #GasTips	Positive
21	2022-02-22 14:02:47+00:00	SquireEnergy	Even if we aren't working with you directly on a project, we're always here to provide a helping hand if you're experiencing any #gas related issues. Take a look at our industry guides and FAQs offering plenty of helpful advice: http  #gastips #gasindustry	Positive
22	2022-01-13 11:00:23+00:00	PlotProjects	Check out the best apps for cashback on gas stations! ⛽️  http  #gasstation #cashback #app #gastips #geofencing #plotprojects	Positive
23	2021-09-02 20:59:09+00:00	Unitil	Whether you’ve just switched to natural gas or have had it for many years, practicing gas safety can help you avoid scalds 🚿 or damaging your equipment and cause leaks. #SafetyPutsPeopleFirst #GasTips http	Positive
24	2021-06-23 13:25:04+00:00	Pike_District	This article is FILLED with great expert tips on saving gas! Save gas and money. Find all your essentials within the #PikeDistrict! http  #EcoFriendlyEnvironment  #WalkableCommunity #SaveGas #GasTips	Positive
25	2021-05-13 17:58:05+00:00	TheSpringChickn	Gas tips from CA in 70s: Even-odd license plates. Get gas on your day. 10 gallon maximum until pipeline back up. Tank only, NO containers! Gas stations show some spine! Customers show some restraint. Play nice with others and don't hog the gas.  #GasTips	Positive
26	2020-09-17 15:45:13+00:00	Unitil	Whether you’ve just switched to natural gas or have had it for many years, practicing gas safety can help you avoid scalds 🚿 or damaging your equipment and cause leaks. #SafetyPutsPeopleFirst #GasTips	Positive
27	2020-06-03 13:24:58+00:00	FatgbemsPetrol	The flames from a natural gas cooker can tip you off to a possible hazard. If you see orange flames instead of blue flames, the burners may need cleaning or adjusting.  #gastips #fatgbemsgas #drivenbyyou	Positive
28	2019-10-10 15:30:32+00:00	CloudTaxCanada	𝗧𝗮𝘅 𝗧𝗶𝗽 𝗧𝗵𝘂𝗿𝘀𝗱𝗮𝘆: The federal incentive program for zero-emission vehicles (ZEVs) will provide incentives of up to $5,000 for consumers who buy or lease an eligible ZEV.  The program went into effect May 1, 2019  #blogging #cartips #vehicles #hybrid #gastips	Positive
29	2019-09-09 20:28:14+00:00	Unitil	Whether you’ve just switched to natural gas or have had it for many years, practicing gas safety can help you avoid scalds 🚿 or damaging your equipment and cause leaks. #SafetyPutsPeopleFirst #GasTips   http	Positive
30	2019-03-02 13:16:11+00:00	SM_Engineering_	Did you know you’re responsible for your electric and gas utility rates? Click here to learn more:   #GasTips #smeng #gaserrors #gasutility #gasbill billingdisaster #utilitybillaudit #lowerwaterbills #utilitycost	Positive
31	2019-02-13 20:45:39+00:00	willtube4food	Little trick when doing TIVA on obese patients. Program remi first and you'll often be shown lean body weight on the screen.  Makes it super easy to then work out adjusted body weight in your head for propofol: LBW + 0.4(ABW - LBW)  #gastips #tivatips #time4tiva	Positive
32	2018-12-05 09:09:37+00:00	OGDGas	Cadac Trigger Lite Gas Lighter is the safest way to light up your gas stove😃 #OGDgas #gaslighter #gastips	Positive
33	2018-10-09 13:39:00+00:00	BigOTiresKYIN	See these AAA approved tips for conserving fuel #gastips #teamyoutrust	Positive
34	2018-09-17 10:00:41+00:00	SwaleHeating	Gas Safety Week is here! Keep the whole family safe with our handy gas safety tips. #GSW18 #GasSafetyWeek #GasTips	Positive
35	2018-08-06 20:01:07+00:00	acarrscarstar	Gas prices are rising, so here's how you can boost your car's fuel economy. #GasTips #GasPrices	Positive
36	2018-08-03 23:00:19+00:00	crownmazda	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
37	2018-08-03 23:00:19+00:00	crownacura	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
38	2018-08-03 23:00:19+00:00	crownnissanwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
39	2018-08-03 23:00:09+00:00	crowncreditwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
40	2018-08-03 22:55:04+00:00	crownautobodyca	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
41	2018-08-03 22:55:03+00:00	crownhondawpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
42	2018-08-03 22:55:03+00:00	crownwinnipeg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
43	2018-08-03 22:50:04+00:00	crownperformwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
44	2018-08-03 22:50:03+00:00	winnipeghonda	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
45	2018-08-03 22:45:05+00:00	crowndetailwpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
46	2018-08-03 22:45:03+00:00	crowntoyotawpg	Looking to save gas on your road trip this weekend? Check out our latest blog to learn how to make your tank last longer  #CrownAutoGroup #RoadTrip #Winnipeg #GasTips #GasSavingTips #FuelConsumption #WeekendWarrior #CabinLife #CottageCountry  http	Positive
47	2018-06-27 02:02:01+00:00	CostcoAuto	Keep a little more cash in your wallet with these 5 easy tips to increase your gas mileage. Save with #CostcoAuto. #gastips	Positive
48	2018-06-19 20:30:17+00:00	HoytLivery	How do you keep your belongings safe at the airport? Plus, read tips on how to save on gas now that fuel prices are high in this month's newsletter... #gastips #airportsafety #traveltips #businesstravel #leisuretravel #roadtrips	Positive
49	2018-06-04 19:01:02+00:00	DM_Mazda	This neat car fact may come in handy when you're running low on gas! #gastips #carhacks #DavisMooreMazda #DMM #mazdasrule	Positive
50	2018-06-01 13:05:03+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
51	2018-05-24 17:42:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
52	2018-05-22 23:56:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
53	2018-05-21 13:05:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
54	2018-05-18 13:05:01+00:00	CostcoAuto	Gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
55	2018-04-24 21:37:35+00:00	mboftyler	This neat car fact may come in handy when you're running low on gas! #gastips #carhacks #MercedesBenzTyler #MBTyler	Positive
56	2018-04-20 13:05:01+00:00	CostcoAuto	Spring is here and gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
57	2018-04-16 20:57:01+00:00	CostcoAuto	Spring is here and gas prices continue to rise with the temperatures. Along with using Kirkland Signature™ Gasoline, here are some tips to help you reduce your fuel consumption. #MondayGasReport #gastips	Positive
58	2018-01-08 21:59:49+00:00	rathmitsubishi	This neat car fact may come in handy when you're running low on gas! #gastips #rathauto #rathautonwa	Positive
59	2017-12-28 22:35:03+00:00	ThompsonImport	Let's look at ways you can still get the most out of your car and your dollar. Here are five tips to improve your miles per gallon. #gastips #autoshop #gasoline 👉	Positive
60	2017-12-01 22:50:02+00:00	ThompsonImport	Fun Friday Fact: An extra 100 pounds in your car can lower gas mileage by up to 2%. #Mileage #Mechanic #CarFacts #GasTips	Positive
61	2017-09-13 18:37:13+00:00	icugasdoc	How did I not know this! Most useful tip I've learned all week (maybe month!) #FOAMed #FOAMcc #gastips	Positive
62	2017-04-24 20:30:02+00:00	SynergyAutoFL	Save gas beyond the pump with these driving tips! #synergyautodeals #beyondthepump #gastips #drivingtips	Positive
63	2017-03-10 18:02:07+00:00	SandTAutoRepair	Save some extra gas and as a result some extra bucks at the pump! #SandTAutoRepair #Oceanside #CA #Repair #Service #Driving #GasTips	Positive
64	2017-03-06 22:30:06+00:00	Synergyautodeal	Save at the pump!! #gastips #moremiles #travel #vehicle #synergyautodeals	Positive
65	2017-01-03 20:34:16+00:00	iceman_ex	see, these are the little #gastips that makes life easier for everyone.	Positive
66	2016-11-04 17:00:21+00:00	HerbiesAuto	Save gas and get the most out of your tank with this helpful guide! #HerbiesAutoSales #CO #Greeley #Preowned #GasTips	Positive
67	2016-10-21 17:01:03+00:00	mbastan	Save gas and get the most out of your tank with this helpful guide! #BastanAutoCenter #DalyCity #CA #Gastips #Savings	Positive
68	2016-10-11 16:25:32+00:00	QualityCC4	How to save $$$ on gas! use these easy tips to make sure that you get the most out of a tank of gas! #travelTuesday #gastips	Positive
69	2016-10-11 16:25:25+00:00	QualityCC4	How to save $$$ on gas! Use these easy tips to make sure that you get the most out of a tank of gas! #travelTuesday #gastips	Positive
70	2016-08-25 14:50:26+00:00	AmtexInsurance	Trying to save on gas? Check out these tips for increasing your #fuel economy from Consumer Reports: #GasTips	Positive
71	2016-07-09 00:02:30+00:00	multi_utilities	#Gastips Welcome to the new Read Blog:	Positive
72	2015-10-01 21:12:42+00:00	repgasinc	Save on gas on your next road trip. Read these:  #REPGASInc #GasTips	Positive
73	2015-06-06 11:04:24+00:00	partridgeplumb	Take a look at this advice from our friends on how to be safe with with your gas barbecue: #gastips	Positive
74	2015-05-15 19:02:43+00:00	DBrownChevrolet	Want to get the most out of your gas mileage?  Here are some tips to get you the extra mile. #GasTips #ExtraMile	Positive
75	2015-04-21 16:51:28+00:00	tricitysmog	Choose the right fuel for your car to save money and for better performance.  #FuelEfficiency #GasTips #CarTips...	Positive
76	2015-03-03 15:24:34+00:00	FerbersTire	With gas prices projected to increase, here are some great tips for saving beyond the pump. #Ferbers #GasTips...	Positive
77	2015-02-25 12:03:05+00:00	dofollow000	Who wants the use of a #GasCalculator to save at the fuel pump in Canada and North America #GasTips :::	Positive
78	2015-01-18 00:19:06+00:00	meinekecarcare	Tighten your gas cap. Use cruise control. What tips do you live by to save on gas? #cartips #gastips #gasmileage	Positive
79	2014-12-17 14:40:45+00:00	GuelphHyundai	#GasTips: Use cruise control to save on gas	Positive
80	2014-12-15 14:30:53+00:00	gileschev	#GasTips: For better gas mileage, don't overload your car.	Positive
81	2014-12-13 14:30:47+00:00	gileschev	#GasTips: Use cruise control to help maintain a constant speed &amp; save on gas.	Positive
82	2014-12-10 14:31:13+00:00	gileschev	#GasTips: Make sure your tires are properly inflated to maximize gas mileage!	Positive
83	2014-07-11 00:12:01+00:00	PhillipsEnergyI	Use #gasoline only in open areas that get plenty of fresh air.  #gotgas #gastips 	Positive
84	2014-06-19 19:01:50+00:00	MarkLeBlanc7	Gas prices are the highest they have been in 6 years.  What do you do to save money at the pump?  #gageslake #gastips	Positive
85	2014-04-15 19:00:01+00:00	SoCaliFord	#DidYouKnow You spend an extra 25 cents for every 5 mph you go over 50 mph?! By slowing down, you save $$ at the gas pump! #gastips	Positive
86	2014-03-11 15:25:27+00:00	CatchFinance	5 Driving Tips to Save You Money via #Fuelcaster #gastips	Positive
87	2014-02-27 11:34:29+00:00	PGSolutionsltd	When you have a Gas Appliance checked also ask to see the engineers Gas Safe Register Card to ensure your safety. #gastips	Positive
88	2014-01-31 02:23:57+00:00	gofishbowl	3. Improve driving efficiency Businesses that have many vehicles on the road monitor how those vehicles are being driven. #gastips	Positive
89	2014-01-17 02:31:00+00:00	gofishbowl	3. Timing is everything: If you want more bang for your buck, fill your tank in the morning or at night. #gastips	Positive
90	2013-11-20 00:54:05+00:00	specialk2rd	RD Ross St. Hill Fas Gas- selling premium gas at regular price, gas shortage.  #YQF #GASTIPS #RED DEER #rdroads #GAS PRICES #good deal	Positive
91	2013-09-26 12:02:01+00:00	bwmotorworks	Staggering your work hours to avoid peak rush hours can help improve gas mileage and save money. #MPG #gastips	Positive
92	2013-09-23 21:11:01+00:00	VirginiaAuto	Staggering your work hours to avoid peak rush hours can help improve gas mileage and save money. #MPG #gastips	Positive
93	2013-09-05 17:02:31+00:00	RussellSmthFord	Here are our 6 best tips to help you maximize your fuel economy! #Ford #GasTips #MPG	Positive
94	2013-06-24 21:10:45+00:00	HibdonTiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here:#savemoney	Positive
95	2013-06-24 19:25:43+00:00	CogginToyotaAVE	Did you know: Aggressive driving can lower #gasmileage by 33% on the highway and 5% around town. Be safe and and save money! #gastips	Positive
96	2013-06-18 21:02:11+00:00	MemberOne_FCU	Proper maintenance: Keeping the proper PSI in your tires can increase MPG by up to 3.3% #gastips	Positive
97	2013-06-12 22:30:06+00:00	AAA_NCNU	#gastips: keep tires at proper pressure, perform routine maintenance, make sure fluids are clean, and belts &amp; hoses are in good repair.	Positive
98	2013-04-10 00:38:23+00:00	KansasCityKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
99	2013-04-10 00:38:21+00:00	TopekaMetroKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
100	2013-04-10 00:38:19+00:00	NEKansasKDOT	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
101	2013-04-10 00:38:18+00:00	kkqtopeka	More #gastips-keep tires @ proper pressure, perform routine maintenance, make sure fluids r clean, belts &amp; hoses in good repair.	Positive
102	2013-04-09 23:40:05+00:00	AAA_NCNU	More #gastips: keep tires at proper pressure, perform routine maintenance, make sure fluids are clean, and belts &amp; hoses are in good repair.	Positive
103	2013-03-28 04:50:37+00:00	Ozzien10	gas up in the mornings, heat expands gasoline therefore you get less.  pump slowly, if u pump too fast ; vapors &amp; you get less.  #GasTips	Positive
104	2013-03-26 10:42:07+00:00	OrangeChuck	Yeah. Avoid spicy foods and baked beans :-) #GasTips	Positive
105	2013-03-04 19:45:07+00:00	TiresPlus	Day #8 of 9 #gastips: shift into overdrive gear when you're going fast enough. Lower shift speed on manual transmission for better MPG	Positive
106	2012-11-10 16:55:38+00:00	christinamendez	Gas in car. No line. No odd or even rule at the BP on 565 E 233rd street Bronx, NY #gastips	Positive
107	2012-10-18 00:15:04+00:00	AlohaGas	Save on gas by emptying out your trunk! Excess weight decreases gas efficiency. #GasTips	Positive
108	2012-09-20 15:55:55+00:00	TiresPlus	Gas prices are high, but you can #MaxYourGas with these 9 #gastips to help improve your gas mileage. #Savemoney today: http	Positive
109	2012-09-16 13:56:02+00:00	TiresPlus	#Sundaytip - using cruise control while driving can help you#savegas. For more #gastips, view the complete list: http	Positive
110	2012-09-07 12:11:00+00:00	thrills16	I tried to hold off on gas as long as I could but had to fill up and it is still expensive :( Love your #gastips though!!! xo	Positive
111	2012-09-02 15:05:04+00:00	TiresPlus	#Sundaytip - using cruise control while driving can help you #savegas. For more #gastips, view the complete list: http	Positive
112	2012-08-18 18:40:04+00:00	FirestoneAuto	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here:	Positive
113	2012-08-17 02:05:06+00:00	TiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here: #savemoney	Positive
114	2012-08-04 16:15:08+00:00	TiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here:	Positive
115	2012-07-24 23:05:04+00:00	TiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here:#savemoney 	Positive
116	2012-07-17 19:29:26+00:00	AAASouthJersey	AAA lists 10 easy ways to save on gas this summer. #1: Carpool or use public transit. #gastips	Positive
117	2012-07-17 18:52:57+00:00	SaveWithAAA	RT Ten easy ways to save on gas this summer. #1: Carpool or use public transit. #gastips	Positive
118	2012-07-17 18:52:26+00:00	AAAClubAlliance	Ten easy ways to save on gas this summer. #1: Carpool or use public transit. #gastips	Positive
119	2012-07-11 13:50:03+00:00	TiresPlus	#Didyouknow that using cruise control can help you#savegas? View our complete list of 9 #gastips here: #savemoney	Positive
120	2012-06-28 20:00:30+00:00	AlohaGas	Letting your car idle wastes gas. Save gas by turning your car off &amp; rolling down the windows while you wait. #GasTips	Positive
121	2012-06-04 18:50:05+00:00	TiresPlus	#Didyouknow that using cruise control can help you #savegas? View our complete list of 9 #gastips here: #savemoney 	Positive
122	2012-05-21 20:10:17+00:00	AlohaGas	Remove excess weight from your car to help increase gas mileage. Time to clean out that trunk! #GasTips	Positive
123	2012-05-20 01:20:06+00:00	AlohaGas	Keeping your windows down when you’re going over 55mph is actually LESS gas efficient than using the AC. #GasTips	Positive
124	2012-05-17 00:10:06+00:00	AlohaGas	Making sure your tires are properly inflated will help improve gas mileage. #GasTips	Positive
125	2012-05-14 20:10:11+00:00	AlohaGas	Keeping your windows down when you’re going over 55mph is actually LESS gas efficient than using the AC. #GasTips	Positive
126	2012-05-04 17:25:05+00:00	TiresPlus	#Didyouknow that using cruise control can help you #savegas? Find more awesome #gastips here: http	Positive
127	2012-04-27 18:42:14+00:00	HawaiiCheapEats	RT Improve your gas mileage by removing excess weight from your car…clean your trunk out! #GasTips	Positive
128	2012-04-27 18:35:10+00:00	AlohaGas	Improve your gas mileage by removing excess weight from your car…clean your trunk out! #GasTips	Positive
129	2012-04-20 17:01:49+00:00	MaxwellVW	Avoid fast starts to save gas. Find out here other ways to save gas #gastips	Positive
130	2012-04-18 03:51:13+00:00	lqhi	#TweetAloha RT Improve ur gas mileage by using AC when ur driving over 55mph. Rolled down windows cause more resistance. #GasTips	Positive
131	2012-04-18 02:30:21+00:00	AlohaGas	Improve your gas mileage by using AC when you’re driving over 55mph. Rolled down windows cause more resistance. #GasTips	Positive
132	2012-04-17 00:58:23+00:00	ALTAGroup_	Drive sensibly. Sensible city driving can save 5% – up to 24 gallons of gasoline and up to $91. #gastips	Positive
133	2012-04-15 01:25:04+00:00	AlohaGas	Save gas by turning off your engine when your car is parked – an idling car uses about a quarter gallon of gas per hour. #GasTips	Positive
134	2012-04-12 17:32:22+00:00	m_zadikian	#Gasprices going up ~2.5 cents at midnight. &gt; bringing me to my next point &gt; 8 ways to save on gas  #gastips	Positive
135	2012-04-10 02:50:04+00:00	AlohaGas	Improve gas mileage by observing the speed limit. Fuel efficiency usually decreases rapidly at speeds over 60mph. #GasTips	Positive
136	2012-03-21 19:26:21+00:00	CarGuyNick	Pretty cool Squidoo lens: Ten advices for reduced fuel consumption #GasTips	Positive
137	2012-02-27 11:51:10+00:00	alexanderLwhite	jw when are sharing your gas tips today? I heard you mention it during a break #gastips	Positive
138	2012-02-23 22:54:37+00:00	jk590	Consumer advocate Clark Howard and Drive Smart Georgia offer tips to save on gas #GasPrices #GasTips	Positive
139	2011-10-27 04:05:19+00:00	ProspectCitgo	#GasTips: Now that its getting colder out turn off your air conditioner. Might not seem like much but it will save you money this winter.	Positive
140	2011-08-22 19:27:44+00:00	ProspectCitgo	#GasTips Fill up your tank when it's half-full. The more gas you have in your tank means less air, which reduces the chance of evaporation.	Positive
141	2011-08-03 21:08:18+00:00	HondaMcKinney	Save with these #gastips	Positive
142	2011-08-02 15:42:17+00:00	CAAManitoba	If you're looking for better fuel mileage - look up! Removing roof racks from your car cuts down on resistance and uses less gas. #gastips	Positive
143	2011-08-01 16:41:10+00:00	ASPYRESF	Gas is expensive. Here are some great ideas for saving gas. #Finance #moneytips #gastips	Positive
144	2011-06-23 16:32:07+00:00	sdenise	7 Ways to Save Money at the Gas Pump via #saveongas #gastips	Positive
145	2011-06-06 16:16:50+00:00	jeffschmittauto	See how Joe and Jennie can save money on fuel before heading off on their roadtrip! #Chevrolet #Chevy #Equinox #gastips	Positive
146	2011-06-06 16:16:49+00:00	GeorgeMooreChev	See how Joe and Jennie can save money on fuel before heading off on their roadtrip! #Chevrolet #Chevy #Equinox #gastips	Positive
147	2011-06-06 16:16:48+00:00	Fremont_Motors	See how Joe and Jennie can save money on fuel before heading off on their roadtrip! #Chevrolet #Chevy #Equinox #gastips	Positive
148	2011-04-16 01:09:47+00:00	Lay_Coleee	#gastips the best time to get gas is from 2am to 4am Sunday thru Thursdays... trust me I know	Positive
149	2011-02-23 22:19:01+00:00	ExeterChamberNH	RT You can increase fuel efficiency by making sure your tires have the proper air pressure.  #gastips	Positive
150	2011-02-23 19:18:06+00:00	SullivanTire	Gas mileage decreases rapidly at speeds above 60 mph. Each 5 mph over 60 is like paying an additional $0.24 per gallon. #gastips	Positive
151	2011-02-23 18:08:00+00:00	SethSchneids	Use Simoniz Sealtite RT You can increase fuel efficiency by making sure your tires have the proper air pressure.  #gastips	Positive
152	2011-02-23 18:05:27+00:00	NEMultimedia	More tips, please! &gt;&gt; RT You can increase fuel efficiency by making sure your tires have the proper air pressure. #gastips	Positive
153	2011-02-23 18:03:30+00:00	SullivanTire	You can increase fuel efficiency by making sure your tires have the proper air pressure.  #gastips	Positive
154	2010-09-11 00:55:02+00:00	ThorsonMotorCtr	The hot summer sun that makes the inside of your car feel like a sauna also zaps fuel from your gas tank. Keep your car cool! #GasTips	Positive
155	2010-09-01 22:35:03+00:00	ThorsonMotorCtr	Keep tires properly inflated and aligned to improve your gasoline mileage by around 3.3%. #GasTips	Positive
156	2010-06-18 23:15:21+00:00	LinnydelNegro	Thanks RT cheapest gas...Mebane and Garner! #gastips	Positive
157	2009-06-22 20:39:26+00:00	shanehale7	You can't keep gas prices from rising, but here are some gas saving tips to save you $ at the pump. #MPG, #GasTips	Positive
