8	2022-10-23 15:25:47+00:00	sarah_go_green	"I said i would never dance…

BUT this is a welcome to Tiktok so i suppose at least a wiggle is compulsory.@OctopusEnergy 

#energysavingtips https://t.co/E01makviEv"
9	2022-10-23 10:00:59+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #21 Solar power https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
10	2022-10-22 14:02:17+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #20 Ovens, dryers and refrigeration systems maintenance https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
11	2022-10-21 17:00:02+00:00	cityofpierresd	Now that it’s fall, leave your blinds open during the day to help heat your home and save energy. #EnergySavingTips https://t.co/iP00ToC7Mi
12	2022-10-21 16:59:59+00:00	RepairClinic	"Check out DTE's energy-saving tips to help you this winter: https://t.co/Ox00jzhY4t

Get resources, videos, and parts to repair and fix your HVAC systems before winter: https://t.co/O5dXMF2AxS 

#HVAC #EnergySavingTips #SaveMoney #Winter #RepairClinic"
13	2022-10-21 13:00:01+00:00	mpsutility	Now that it’s fall, leave your blinds open during the day to help heat your home and save energy. #EnergySavingTips https://t.co/H4rWyVyVf1
14	2022-10-21 08:01:54+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #16 Compressed air https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
15	2022-10-21 08:01:54+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #19 Automation https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
16	2022-10-21 08:00:20+00:00	eSpares	"Energy-saving essentials not to be missed 🙌

Check out our latest blog post for a range of handy accessories to help keep your energy bills under control! 👇

#espares #itseasywithespares #saveenergy #energysaving #energysavingtips #costofliving  https://t.co/UPhEPcRdl6"
17	2022-10-20 21:36:52+00:00	OverlandMgmt	"Energy Saving Tips for Renters
https://t.co/60aZvTII5y
#Landlords #RentalProperty #PropertyOwners #ResidentialProperty #PropertyManagement #PropertyInvestors #EnergySavingTips #OverlandManagement https://t.co/Sor55ZOj0A"
18	2022-10-20 16:03:48+00:00	SafeguardEurope	🕔♨🏡Time to think energy saving. How many ways can heat escape your house? We can think of at least five 🧠👀 #energysaving #energysavings #energysavingtips #top5
19	2022-10-20 15:00:01+00:00	NESpower	Mild temperatures outside make this an ideal time to update your home's insulation. #energysavingtips https://t.co/ppYCFktUKt
20	2022-10-20 12:01:52+00:00	Home_Minders	Did you know...  If you choose to dry clothes on radiators, the extra cost of heating the damp air will far outweigh the cost of using a tumble dryer. #TipsForLiving #EnergySaving #EnergySavingTips https://t.co/mE5rRob8KN
21	2022-10-20 10:26:41+00:00	LCRLincoln	This morning on THROUGH NOON our special guest has been @DomLittlewood with the cost of living crisis increasing he shared his #energysavingtips on-air with @ImSuzieSparkles #ConnectingPeople #localradio #WhatsWatt
22	2022-10-20 09:00:37+00:00	ashtonsProp	"Read our tips for saving energy, reducing your energy bills &amp; improving your carbon footprint this winter https://t.co/KG5mW0YHY6
#CostOfLiving #CostOfLivingCrisis #EnergyBills #Winter #EnergySavingTips #Winter #MoneySavingTips https://t.co/Y9WlaqOwPk"
23	2022-10-20 07:10:12+00:00	epjordangermany	"Use LED Lights: Up to 80% reduction in energy consumption compared to traditional lighting sources. 
Follow us &amp; #TryTheseTips. 

@giz_gmbh @MEMRJO @BMWK 
#SaveEnergy #Jordan #Germany #Energy #LED #EnergySavingTips https://t.co/Z0EkFl6VI6"
24	2022-10-19 16:50:15+00:00	LaCasaWI	"It’s getting colder and you know what that means, heating your house could raise your energy bill. Our weatherization program has some energy saving tips for you during the colder months.

#lacasadeesperanza #weatherization #energyefficiency #energysavingtips https://t.co/HNxkfHiOAw"
25	2022-10-19 14:07:44+00:00	Booskiboomkin	#energysavingtips Buy industrial sized rolls of bubble wrap and fill your most utilised room with it. It'll reduce the amount of space that needs heating and will help to keep your home warm
26	2022-10-19 13:03:00+00:00	loophomes	"Wondering why your energy bills are so high? 🤷‍♀️ Here's how much your household appliances are costing you: https://t.co/7SAHkfmxTE

#EnergyBills #EnergyEfficiency #EnergySavingTips #CostofLiving #MoneySaving #HomeImprovements #EnergySaving https://t.co/CYUy471ft0"
27	2022-10-19 13:02:57+00:00	Booskiboomkin	#energysavingtips when walking through your house, moonwalk where possible. The friction will generate heat and will help keep your home warm
28	2022-10-19 11:01:08+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #15 Variable speed drives https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
29	2022-10-19 10:52:00+00:00	StaywarmEnergy	"🤓🤓 Time for some #WednesdayWisdom! 🤓🤓
5️⃣💡 Check out our top 5 reasons to upgrade your glazing to Maxitherm energy glass.
https://t.co/ZSh8TwQ3eJ

#energysaving #energysavingtips #energyefficiency #doubleglazing #tripleglazing #energysavingwindows #energyefficientwindows https://t.co/OLrUxHGKua"
30	2022-10-19 09:48:11+00:00	Booskiboomkin	#energysavingtips turn all of your home devices into bitcoin miners, the heat from them mining will help keep your home warm
31	2022-10-19 09:46:03+00:00	Booskiboomkin	#energysavingtips eat with your mouth open, the warmth from your breath will help keep your home warm
32	2022-10-19 09:41:06+00:00	Booskiboomkin	#energysavingtips eat more toast, the heat from the toaster will help keep your home warm
33	2022-10-18 23:35:33+00:00	GriffinColm	"Radiator heat reflective foil made in Ireland by Exitex sits behind radiators and instead of heat being lost through the walls it reflects back into the room. https://t.co/tIM8Crjy1o
#energysavingtips #moneysavingtips #heating https://t.co/RjYB6C7JLz"
34	2022-10-18 23:35:32+00:00	purchasedotie	"Radiator heat reflective foil made in Ireland by Exitex sits behind radiators and instead of heat being lost through the walls it reflects back into the room. https://t.co/WbOkDXkqzw
#energysavingtips #moneysavingtips #heating https://t.co/xJQ50jznOg"
35	2022-10-18 19:01:44+00:00	BlueRidgeMtnEMC	Our area is experiencing colder temperatures 🥶 these next few days, and we want to remind you of some ways to keep your home warm. Follow these tips: https://t.co/dcqHaivgVK  #EnergySavingTips https://t.co/whIUXnIjHK
36	2022-10-18 10:01:00+00:00	loophomes	"Which energy-saving measures are you going to take this winter? ❄️ Here are a few ideas to get you started: https://t.co/n9FyEPQWMl

#EnergySaving #MoneySaving #EnergyEfficiency #SmartMeter #CostofLiving #EnergySavingTips #TopTips #PriceCap #EnergyBills https://t.co/U569NxtOzp"
37	2022-10-18 07:30:05+00:00	Compliance365_	"#TopTipTuesday - By reducing the temperature in your home by 1 ° you may reduce your energy bills by 10%.

#ESW22 #EnergySavingWeek2022 #ESW #EnergySavingWeek #Energy #EnergySavingTips #EnergyConsumption https://t.co/hFENe6LUYn"
38	2022-10-18 06:01:01+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #14 Voltage optimisation https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
39	2022-10-17 23:08:01+00:00	Aquarius_Home	Practice these energy saving tips for Energy Saving Week 2022! #EnergySavingWeek #EnergySavingTips #EnergySavingHack #Homeowner #HomeownerHack https://t.co/clH9MIccPN
40	2022-10-17 20:20:01+00:00	TripleTech4U	"Today kicks off Energy Saving Week! More than just keeping your bills low, this week is designed to help us rethink about the amount of energy we use without. What’s your best energy saving tip?

https://t.co/L3sEHK7zQC

#EnergySavingWeek #EnergySaving #EnergySavingTips https://t.co/lwfgDWdi4U"
41	2022-10-17 15:53:31+00:00	GraySquareSolar	"Say goodbye to high electric bills, and say hello to extra savings! 

Schedule a free consultation with one of our solar experts to see how much we can help you save by going solar✨🌞🌠

#energysavingtips #solarpower #gosolar #solarenergy https://t.co/KEQTlm2WAi"
42	2022-10-17 15:01:05+00:00	paylessforoil	Control of your energy bills with a programmable thermostat. All you have to do is adjust it to be lower when you’re away or sleeping, and then watch your energy savings go up. Comment below your go-to energy-saving tip! #programmablethermostat #energysavingtips https://t.co/sE2XIxuVwa
43	2022-10-17 11:09:35+00:00	sensible_group	"Feeling the pinch this autumn? 

Swipe to read our top tips on reducing your energy bill.

Businesses looking to cut the costs of their energy bills can compare new tariffs with Sensible. 

Make the Sensible Choice.

#energyefficiency #energysavingtips #businessenergy https://t.co/VFq5Ola9Tl"
44	2022-10-17 09:07:02+00:00	BryanandKeegan	"Today is the start of Energy saving week!

If you have any Energy saving tips, drop them below... 

#Energysavingtips #estateagents #se3 #se13 #proudguildmember https://t.co/6vbJfeo29i"
45	2022-10-17 08:01:34+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #13 Machine maintenance https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
46	2022-10-17 07:08:41+00:00	cladcoprofiles	"It is estimated that 25% of the heat in our homes is lost through the roof, with 35% escaping through the walls and around windows and doors.

Cladco insulated panels are an energy-efficient option for various buildings.

Find out more: https://t.co/3ihWn2MJOv

#energysavingtips https://t.co/rsJptXn9g1"
47	2022-10-16 17:57:04+00:00	Sparrallc	"🔵PureVue 35 Ceramic Window Film Tint on Residential Property, offers 58% Heat Rejection with Clear Views. 👉Call to learn more. 702-846-3959 

#sparra #lasvegas #henderson #bouldercity #windowtinting #solarwindowfilm #windowfilm #solarenergy #energysavingtips #thegreenchoice #r https://t.co/IvdsJqvdG9"
48	2022-10-16 10:01:03+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #12 Upgrade appliances https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
49	2022-10-16 09:07:11+00:00	epjordangermany	"We are rolling out this month a range of #EnergySavingTips that people can use to cut energy costs that are quick &amp; easy to implement. 
Follow us &amp; #TryTheseTips. 

@BMWK @giz_gmbh @MEMRJO 
#SaveEnergy #Jordan🇯🇴 #Germany🇩🇪 #Energy #Tips https://t.co/xEGs2jNcc7"
50	2022-10-15 14:02:16+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #11 Replace inefficient systems https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
51	2022-10-15 09:30:22+00:00	AbigailDombey	"Oooh! I’m famous!
#EnergySavingTips #EnergyCrisis
https://t.co/vych4MNFTh"
52	2022-10-15 08:20:50+00:00	cheng_christine	Easiest way to get your gas bill down: Turn your boiler flow temperature down to 60C. #EnergySavingTips https://t.co/fWPH3EOn8x
53	2022-10-14 18:02:25+00:00	BdaGovernment	Air condition as few rooms as possible. Use natural ventilation or fans where possible. Prevent cool air from escaping by keeping doors and windows closed. Clean the filters on your air conditioner regularly. #EnergySavingTips https://t.co/owV8NefsP7
54	2022-10-14 15:32:00+00:00	GraySquareSolar	"If your solar panel system is connected to the grid, it will shut off in the event of a blackout. This is to prevent emergency responders and electricity utility repair-people from being injured by your panels sending power back to the grid. 

#energysavingtips #solarenergy #sol https://t.co/zGOXdLC8gl"
55	2022-10-14 08:01:41+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #10 Heat pumps https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
56	2022-10-14 06:01:20+00:00	WeAreCLPM	"It is getting a little colder and autumn has established itself.

With energy prices unstable, it is more important than ever to do what we can to save our energy consumption!

https://t.co/CTv2BkCqZ2

#heatingandenergy
#energysavingtips
#homenergy
#reducemyenergyconsumption"
57	2022-10-13 22:01:17+00:00	BdaGovernment	With these  #EnergySavingTips you can save hundreds of dollars annually as well as reduce the amount of harmful emissions and greenhouse gases emitted into the atmosphere. https://t.co/kyTR6anpOy
58	2022-10-13 20:15:00+00:00	TheAramcoGroup	"Did you know that you can help cut down energy use by simply running your washing machine on the cold cycle? Not only that, but you'll save on your heating bill as well.

Real Estate Broker, California Department of Real Estate# 01853626 | NMLS# 277316
#energysavingtips #energy https://t.co/e9Ekveb0CS"
59	2022-10-13 17:59:02+00:00	Guardian_W_Roof	We know that #EnergyBills are a worry for many people this winter. For some simple #EnergySavingTips, check out the useful information available from the Energy Saving Trust:  https://t.co/CtpJRw6PQY  #SaveForWinter https://t.co/sltXASWHo5
60	2022-10-13 17:07:00+00:00	cityofpierresd	To reduce energy use in the fall and winter, reverse your ceiling fans. By setting the direction of the fan to turn clockwise, it creates an updraft and circulates warm air that has risen to the ceiling back down into the room. #EnergySavingTips #EnergyEfficiency https://t.co/T34tuGKWay
61	2022-10-13 15:00:03+00:00	mpsutility	One way to reduce energy usage in the fall and winter is to reverse your ceiling fans. By setting the direction of the fan to turn clockwise, it creates an updraft and circulates warm air that has risen to the ceiling back down into the room. #EnergySavingTips #EnergyEfficiency https://t.co/xkghJuLyZg
62	2022-10-13 12:02:28+00:00	Home_Minders	Did you know...  If you choose to dry clothes on radiators, the extra cost of heating the damp air will far outweigh the cost of using a tumble dryer. #TipsForLiving #EnergySaving #EnergySavingTips https://t.co/NCzkb3Jihe
63	2022-10-13 10:00:01+00:00	BetterOffBBO	"Looking for a way to treat yourself and the family whilst saving money?

Check out this list of no-bake desserts and sweet treats. 😍

https://t.co/9RBvPCY5zj

#energysavingtips #CostOfLivingCrisis"
64	2022-10-13 08:01:35+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #9 Automated ventilation https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
65	2022-10-12 19:00:13+00:00	MCECleanEnergy	"What's that we hear? 👂 The slow rumblings of colder weather on it's way! 💨🍃

Be chilly season ready with these fall #energysavingtips! https://t.co/jRwL0E7xEz"
66	2022-10-12 14:00:03+00:00	COHPermits	#DidYouKnow during the upcoming winter months, we tend to waste a lot of energy? Take action now and follow these easy eco-friendly tips to reduce energy use, greenhouse gases, and pollution during the holidays 🎁. https://t.co/9Y266vJG1M #ecofriendlytips #energysavingtips https://t.co/2dRS86JMA0
67	2022-10-12 13:02:19+00:00	UpperNorLibHub	"We're offering free advice to help reduce energy costs &amp; increase energy efficiency. Our trained staff provide information &amp; group training sessions for:
🌟 Energy customers
🌟 Frontline &amp; community workers
Find out more👉 https://t.co/MnS61soxEx
#EnergySavingTips #SouthLondon https://t.co/3xncI8fcnq"
68	2022-10-12 13:01:35+00:00	BdaGovernment	More #EnergySavingTips from the Department of Energy! https://t.co/o6SU8zML2X
69	2022-10-12 10:38:35+00:00	PurdieWorldwide	"With winter almost upon us, and energy prices through the roof, our new blog article featuring our Top 5 Home Energy Saving Tips are likely to be the most useful article you'll read this year!

Check it out - https://t.co/yJv2Y4laKq

#energycosts #energysaving #energysavingtips"
70	2022-10-12 10:01:45+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #7 SMART thermostats https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
71	2022-10-12 10:01:45+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #8 HVAC cleaning &amp; maintenance https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
72	2022-10-12 09:02:37+00:00	EdenPolitics	Working from home essential - heated throw #energysavingtips https://t.co/KbqpBbAvnU
73	2022-10-12 08:03:09+00:00	NestWales	"🔴 #EnergySavingTips
🔴 Advice on what support is available
🔴 Help with #CostOfLiving

Speak to our team today for find out how @AgeCymru and @NestWales can help you #GetReadyForWinter: https://t.co/49FWGiXd7f https://t.co/ncCBvrjv0H"
74	2022-10-11 12:42:26+00:00	arch_catherine	"🌎 If you are planning home renovations it is the perfect time to choose the most eco-friendly, energy-saving options.

Here are our top 10 updates to start saving you money (and the planet!).

🌐 https://t.co/QpgIEJGGSJ

#energysavingtips #housearchitects https://t.co/Mv7bWtCGGQ"
75	2022-10-11 12:08:16+00:00	PremierRoofSys	"With a chill in the air and energy costs rising now is the ideal time to replace your old conservatory roof 🥶💸

Help keep your home insulated with an energy efficient Guardian Warm Roof, a market leading replacement conservatory roof system

#homeimprovement #energysavingtips https://t.co/8jc1cZsJhA"
76	2022-10-11 11:45:12+00:00	HelloCSE	"Some great tips for #Draughtproofing your windows from @idealhome 🪟 

Draughtproofing will stop warm air from escaping your home, meaning you'll use less energy, save money and keep your rooms toasty this winter 🙌 👇
https://t.co/GFlOQMl18h #EnergYSavingTips"
77	2022-10-11 09:45:09+00:00	zplan_	"It has been a frosty start to the day here in the South West, so we thought we'd share some more ways to save on your energy bills as we start to approach the cold wintery months 🧣❄️

https://t.co/7VBluHUTn9 

#energysavingtips  #energycrisis  #winter https://t.co/kcxBD4mNoR"
78	2022-10-11 09:28:48+00:00	UA_Energy	We are attending Reuse Network Annual Conference 2022 today at the Chesford Grange Hotel in Warwick. Feel free to pop over for a chat regarding your energy needs and concerns. We will also be participating in discussion groups this afternoon about #energysavingtips @reuse_network https://t.co/5qBBJVBELe
79	2022-10-11 08:15:41+00:00	social_sketch	Camping kettle for your cuppa tea. You'll be off grid then. #energysavingtips Or don't. Up to you. No help to those who need power for disabled family members I know but it's a start. Maybe others have more ideas. If so share them.
80	2022-10-11 06:00:55+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #6 Draft proofing https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
81	2022-10-10 20:10:45+00:00	therealTraceva	"Investigating the benefits of lowering boiler flow temperature instead of adjusting the thermostat https://t.co/00uIN3AWxt via @nesta_uk

#EnergySavingTips
#BoilerFlow"
82	2022-10-10 18:43:29+00:00	therealTraceva	"Save up to 12% in gas use, by turning down the 'flow' temperature

#EnergySavingTips https://t.co/edE22oaeQw"
83	2022-10-10 12:01:37+00:00	BdaGovernment	When possible, wash your clothes in cold water. This helps conserve energy from your water heater. #EnergySavingTips https://t.co/mdg0r1BE70
84	2022-10-10 10:35:53+00:00	otley2030	"There are some really good tips here that won't cost you anything, but might save you money, and keep you cosier this winter! 
https://t.co/WPe8FRM2Ks
#CostOfLivingCrisis #energysaving #energysavingtips"
85	2022-10-10 08:01:29+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #5 LED lighting https://t.co/ECMQAFhfpi #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
86	2022-10-10 07:37:56+00:00	CPierceUK	@johnredwood I agree. It’s all a moot point. The Government has achieved the information campaign free-of-charge from all the free advertising social media &amp; newspapers have given this story. Well done Liz Truss. #EnergyCrisis #EnergySavingTips
87	2022-10-09 11:00:29+00:00	BdaGovernment	#EnergySavingTips from the Department of Energy: As Light bulbs burn out, switch from incandescent light bulbs to LEDs. LED light bulbs save energy and are an easy way to gradually make your home more energy efficient. https://t.co/KEVXM1X5Zw
88	2022-10-09 10:01:28+00:00	moneywisecu	"#MoneywiseEnergySavingTips

Did you know that you can turn down the water temperature on your combi boiler?

Using hot water at a lower temperature (55° is ideal) instead of using cold water to balance it can save you money.

Follow us for more #EnergySavingTips this October. https://t.co/NTo7iyqkXc"
89	2022-10-09 10:00:38+00:00	AstralPoolUK	"Concerned about winter energy usage and bills? 
Read more about how to reduce swimming pool running costs. https://t.co/n0pNwCdHOH 
#energysavingtips #poolwellness #responsiblepools https://t.co/FNf70Jv6CU"
90	2022-10-08 14:02:07+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #4 Directional lighting and partitioning https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
91	2022-10-07 17:30:19+00:00	BdaGovernment	#EnergySavingTips from the Department of Energy: Turn off all lights, appliances and electronics that are not in use. A power strip can help turn off multiple items at once! https://t.co/BLwezZNWx3
92	2022-10-07 10:04:31+00:00	winnyward	@IainDale Shouldn't people already have common sense when trying to save energy, do people really need to be told #blackouts #energybills #EnergyEfficiency #energysavingtips
93	2022-10-07 09:46:46+00:00	CPierceUK	Isn’t it all a moot point now? The Government has achieved the information campaign from all the free advertising social media &amp; newspapers have given this story. Well done Liz Truss. #EnergyCrisis #EnergySavingTips
94	2022-10-07 09:45:58+00:00	CPierceUK	@IainDale Isn’t it all a moot point now? The Government has achieved the information campaign from all the free advertising across social media &amp; newspapers. Well done Liz Truss. #EnergyCrisis #EnergySavingTips
95	2022-10-07 08:01:43+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #3 Daylight sensors https://t.co/ECMQAFyQNS #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
96	2022-10-07 08:01:42+00:00	Omnidavisbroker	"There are many ways that your company can save energy and in turn, help cut back on high outgoing #bills. Check out some of our top energy saving tips for #businesses below. 💡👇

https://t.co/hHIenjuJGc

#CostOfLiving #EnergySavingTips https://t.co/11uFmwU4Kg"
97	2022-10-07 08:01:23+00:00	WeAreCLPM	"With Energy costs making the headlines, Round &amp; About Magazine is doing what it can to help its readers save their pennies.

For more details on survey's ☎️ 01923 896550 ✉️ info@cl-pm.com

https://t.co/AXkhoIsy2K

#energysaving
#homeimprovements
#energysavingtips
@randamag"
98	2022-10-07 06:51:46+00:00	Theparentingda1	DRY ANOTHER DAY: SWAP THE TUMBLE DRYER FOR A HEATED AIRER TO SAVE £85 A YEAR https://t.co/WEatEOx1Nz #energy #energyprices #energysavingtips #moneysavingtips #winter #winterbills #money
99	2022-10-07 06:46:15+00:00	NolanProperties	FuNny FrIDaY! If you plan on using hot water between 5pm - 7pm 👇 🤭😆😂 #inhotwater #hotwater #fromweb #energysavingdevice #athome #energysavingtips #funnyfriday https://t.co/MoGMmee8hf
100	2022-10-07 05:51:00+00:00	JTLTraining	"We all want to save money and reduce our energy use this winter.

Our latest blog post shares our top #EnergySavingTips to help you stay warm for less and spend less on energy bills 👉 https://t.co/i1hyNbNSG2"
101	2022-10-06 17:49:49+00:00	GreenGrandmaUK	"You can now read my No Fuss, Energy Saving Tips blog post. It would be great to hear your energy saving tips and tricks too? 

#energysavingtips 
#TogetherWeCanMakeADifference 

https://t.co/y1FmCNtjxx 

@FoFWatford"
102	2022-10-06 13:50:10+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #2 Solar powered lights https://t.co/ECMQAFzoDq #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
103	2022-10-06 07:57:37+00:00	ManorEstatesHA	Some useful energy saving tips! Feel free to share #energysavingtips #manorestatesha https://t.co/5LUYVxkJto
104	2022-10-06 06:09:47+00:00	GreenGrandmaUK	"Read how I have been reducing energy use at home. Share with me your tips 
New blog post hors live at 6.30pm today 
#EnergySavingTips #NewBlogPost
@FoFWatford https://t.co/FXpL2plMYw"
105	2022-10-05 14:30:02+00:00	IdahoCOA	"Energy-saving Tips for Fall - Idaho Power #energyawarenessmonth #energysavingtips #chore
https://t.co/dMyJ02lBhS"
106	2022-10-05 10:01:19+00:00	AES_Empowering	Energy Saving Tips from “marginal gains” to “game-changers” - #1 Timers &amp; Motion Sensors https://t.co/ECMQAFyQNS #empoweringperformance #energyefficiency #energyconsumption #energysavingtips
107	2022-10-04 16:33:44+00:00	MarksElectrical	"As the cold weather approaches, here are our tips for saving energy this Autumn 🍂 
Any tips we've missed? Share them below👇

#EnergySavingTips #TuesdayThoughts https://t.co/V0OyeEDZCk"
108	2022-10-04 16:10:56+00:00	waltdennyinc	"Energy-saving tips for the home office to help keep your power bill down from @ExtremeHow_To.  
https://t.co/Vj3cH0mtpO

 #energysavingtips #remotework #homeoffice #energyefficiency https://t.co/MkkujgWIIB"
109	2022-10-04 16:03:24+00:00	telecomsol_ltd	"Most businesses leave their lights on all day, it’s important to install energy-efficient bulbs that don’t cost a lot to run.

Read more in our blog: https://t.co/C0aJDzqCGV 

#energysavingtips https://t.co/B4m7joC9Kw"
110	2022-10-04 07:00:38+00:00	FamilyFirst_FA	The UK’s ongoing cost of living crisis is expected to get worse next month. Here listed are 8 not so obvious strategies that people can use to cut their energy costs and save some additional funds. #EnergySavingTips #CostofLiving @ForwardAssist1 https://t.co/G4lIGvSb7M
111	2022-10-03 19:04:17+00:00	dantsis87	There is something oddly satisfying about drying the washing outside in October (often it's too cold/wet by now).  #saveenergy #energysavingtips 👕👖👗👚🧦
