26	2022-10-18 09:21:28+00:00	EKZenergie	Physik auf einen Blick - der Unterschied zwischen Leistung (Kilowatt) und Energie (Kilowattstunden) einfach erklärt. Herzlichen Dank an Dario Aeberli und @MigrosMagazin. #energie #energiewende #stromsparen #energieeffizienz #energiesparen @hardschr #ekz https://t.co/KLTHHsbula
27	2022-10-18 09:03:14+00:00	ChristinaBRoth	Per dringlichem Postulat fordern @Rubyhäusermann und ich eine Reduktion der Weihnachtsbeleuchtung in Lenzburg anstatt den vom Stadtrat beschlossenen gänzlichen Verzicht.#Weihnachten #Stromsparen #Gewerbe https://t.co/IWvj3iTJUt
28	2022-10-18 05:57:36+00:00	NiemalsStill85	"18.10.2022. #selenskyi ruft die Bevölkerung der #Ukraine zum #Stromsparen auf um das Netz zu entlasten. 

Zeitgleich in 🇩🇪: Wir müssen ebenfalls Strom sparen um das Netz zu entlasten. 

Selenskyi hat Krieg - Deutschland die Grünen. 

Keine Pointe..."
29	2022-10-17 19:41:14+00:00	TatjanaStocker	"Heute in der ""Tagesschau"".  Stromspartipp von Walter Kobel, Rentner: Nicht mehr täglich elektrisch rasieren. Irgendwie herzig. #stromspartipp #stromsparen #tagesschau #srf #servicepublic #schweiz #humor #unfreiwilligerhumor"
30	2022-10-17 19:03:02+00:00	Jackomator1	#Lichter ausschalten, mit #Pullover und #Mütze kräftig #Stromsparen und schon kann man bis zu 1.000 Euro gewinnen.Insgesamt stehen Energiespar Gewinne von bis zu 10K€ bereit  denn: „Energiesparen soll belohnt werden, vor allem aber auch ein kleines bisschen Freude bringen.“
31	2022-10-17 15:54:28+00:00	aggsgusi	"Strom sparen... Ich hab meinen Dampfabzug von Stufe 3 (Max.) auf 1 gestellt.

Und ihr so?

#Energiekriese #Strompreis #StromSparen"
32	2022-10-17 15:49:37+00:00	zeitonline	In der #Schweiz haben die Aufrufe zum freiwilligen #Stromsparen offenbar Erfolg: Im September lag der Verbrauch von Haushalten und Firmen um 13 Prozent niedriger als im Monats-Durchschnitt der vergangenen sieben Jahre. https://t.co/gYzy8z12dN
33	2022-10-17 14:29:38+00:00	rehsche	Nehmen das Medien auch zur Kenntnis? #Schweiz hat zum #Stromsparen aufgerufen – mit Erfolg: Im #September verbrauchten Haushalte und Firmen um 13 Prozent weniger als in den vergangenen Jahren. Der Überschuss wurde nach #Italien und #Frankreich exportiert   https://t.co/FUflW4N0jA
34	2022-10-17 14:15:39+00:00	hankmoody_ftw	"Jup, ich denke damit wird der Stromverbrauch bei Sealife auf ein Minimum reduziert 🤝
#klima #heizen #Strompreis #stromsparen https://t.co/pBHUErLt5q"
35	2022-10-17 13:00:31+00:00	Elektronews	Die #Schweiz hat zum #Stromsparen aufgerufen – mit #Erfolg: Im September verbrauchten Haushalte und Firmen um 13 Prozent weniger als in den vergangenen Jahren. https://t.co/Q0MOsAlf4p
36	2022-10-17 12:58:24+00:00	schwarzaufbunt	Seitdem ich zum #Stromsparen nicht mehr #Staubsauge, ist es extrem #staubig in meiner #Wohnung. Wer hat noch das #Problem? #Klimakrise #Energiekrise #Brennstäbe #Luxussorgen
37	2022-10-17 11:02:51+00:00	Moneycab	Im September haben Endverbraucher insgesamt 3710 Gigawattstunden Strom verbraucht. Im Vergleich zum Durchschnitt der zurückliegenden sieben Jahre im selben Monat ist dies ein Rückgang von 13 Prozent. #Stromsparen #Energiesparen https://t.co/MAtUfSgjO6
38	2022-10-17 10:43:47+00:00	retolipp	"Muss auch die Schweiz wie Deutschland einen Schutzschirm gegen hohe Energiepreise für Konsumenten/innen und für KMUs aufspannen? Energieministerin Simonetta Sommaruga im #srfecotalk 
22.25 Uhr heute Abend. #strom #energie #stromsparen #energiesparkampagne #akw https://t.co/i0JXpno4wM"
39	2022-10-17 10:00:01+00:00	hevertstiftung	"Rechner rund ums Energiesparen

Das Thema #Energiesparen war noch nie so aktuell wie heute. Wollen Sie wissen, ob Ihr #Heizenergieverbrauch hoch ist und wie Strom im Haushalt gespart werden kann? 
https://t.co/r1qyOv8kgT #stromsparen"
40	2022-10-17 08:07:18+00:00	Energielix	"Weil ich es gerade wieder gesehen habe, ein #Durchlauferhitzer für so ein #Handwaschbecken wäre effizienter.
#StromSparen https://t.co/M0rNeU14Nd"
41	2022-10-16 15:37:47+00:00	MarkusGoestl	"Das Thema Stromkosten ist derzeit in aller Munde und jeder in Österreich beschäftigt sich derzeit intensiv damit. #stromkosten #stromsparen #energie

https://t.co/dzlyCG1g9C https://t.co/p1vO327Wwv"
42	2022-10-16 06:06:04+00:00	heiseonline	heise+ | Geld sparen: Stromspartipps für IT, Unterhaltungselektronik und Haushalt https://t.co/5W8B4AknQe #heiseplus #Stromsparen
43	2022-10-15 18:52:37+00:00	KerstinPalzer	Kölner Dom im Dunkeln. Die Handy-Kamera macht es besser als es in Wirklichkeit ist #stromsparen https://t.co/h3guikg9eT
44	2022-10-15 16:58:00+00:00	RolfCysa	@zeitonline #Deutsche und #Deutschinnen werden #Landesweit zum #Stromsparen aufgerufen.
45	2022-10-14 19:08:11+00:00	ostseedad	@Johannes528491 @c_endt @zeitonline #Stromboli sparen wir über die Hälfte ein. Anstatt 6.000 unter 3.000. Der Wahnsinn was möglich ist wenn mal bisschen Druck ist. #stromsparen #energiesparen
46	2022-10-14 11:31:58+00:00	AZ_Augsburg	In der #Energiekrise ist #Stromsparen besonders wichtig. Hilft es, Waschmaschinen oder Spülmaschinen nachts laufen zu lassen statt tagsüber? Hier gibt es Tipps: https://t.co/lJq7dVTPrd
47	2022-10-14 05:43:56+00:00	Jan_Jen_Zen	@Essen_Ruhr Und der Privatmensch soll bei seiner Weihnachtsbeleuchtung sparen? #Stromsparen #ihrhabtdocheinenandderMeise
48	2022-10-13 20:06:03+00:00	Maelicitas	Wenn man bei uns im Flur auf den Lichtschalter drückt, macht man 4 Lampen an, es wird nur eine effektiv gebraucht. Birne raus keine Lösung da ab und zu das Kind auch mal runter kommt. Suche Licht mit Bewegungsmelder, habt ihr Tips? #stromsparen
49	2022-10-13 14:46:09+00:00	tarifrechner	"Routerfreiheit Glasfasernetze: Neue Fritzbox 5590 Fiber und Fritzbox 5530 Fiber für Routerfreiheit und Stromsparen--
Schon im Januar 2021 hatten wir über ...mehr https://t.co/mFKIJHjtJW #Routerfreiheit #BNetzA #Vodafone #DG #Glasfaser #Fritzbox5590 #Fritzbox5530 #Stromsparen https://t.co/3lrSrMNfpV"
50	2022-10-13 12:16:56+00:00	59karli82	"Während die Politik die Schwimmbäder herunter kühlt und die Beleuchtung Nachts verbietet, brennen bei uns im Ort die Straßenlaternen am helllichten Tag.
#StromSparen https://t.co/MCRPDjkj6I"
51	2022-10-13 10:22:13+00:00	Napalm_1_	"Lassen Sie uns 60000 Signaturen erreichen, um ein starkes Signal zu geben.👇

https://t.co/PhtHjdRbWP…

(3/3)
#Gaskrise #Energiepreise #Stromsparen  #Strom #Energiekrise #gas #Rezension #Inflation"
52	2022-10-13 10:21:20+00:00	Napalm_1_	"Verdoppelt sich der Uranpreis, steigt der Strompreis von 100 auf 105, verdoppelt sich der Gaspreis, steigt der Strompreis von 100 auf 170!!
(2/3)
#Gaskrise #Energiepreise #Stromsparen  #Strom #Energiekrise #gas #Rezension #Inflation"
53	2022-10-13 10:20:46+00:00	Napalm_1_	"70% der Produktionskosten von Strom aus einem Gaskraftwerk bestehen aus den Gaskosten,während nur 5% der Produktionskosten von Strom aus einem Kernreaktor aus den Urankosten bestehen.
(1/3)👇
#Gaskrise #Energiepreise #Stromsparen  #Strom #Energiekrise #gas #Rezension #Inflation https://t.co/u3KDuqT1wn"
54	2022-10-13 09:59:10+00:00	GroKoDeal	"Gestern große Diskussion zum Thema #Stromsparen im Bekanntenkreis. Ich selbst lebe schon immer ohne Trockner, Spülmaschine, Mikrowelle, Fritteuse, Saugroboter, usw.
Wurde leicht belächelt dafür. Ich kann damit leben."
55	2022-10-13 08:10:12+00:00	KlausRiede	@rahmstorf @parents4future ja, ein weit verbreiteter #Denkfehler, gilt auch für Warmwasserboiler, es hilft enorm beim #Stromsparen wenn man nur 90 Minuten vor dem #Duschen heizt
56	2022-10-13 05:24:31+00:00	Co19711	@MpStephanWeil Sendezeit bewusst so gewählt Herr Weil? Um diese Zeit sind die Stromkosten am höchsten, deshalb war die Einschaltquote sicher niedrig. #Stromsparen
57	2022-10-12 20:31:06+00:00	TinoEberl	"#Berlin früher und Berlin heute ohne sinnlose #Leuchtreklame und angestrahlte Gebäude.

#lichtverschmutzung #astronomie #energiesparen #werbebeleuchtung #werbefrei #gaskrise #stromsparen #geldsparen https://t.co/Pso2ZKuZ9k"
58	2022-10-12 20:06:55+00:00	VincentSmolka	"Klar ist das #FestivalOfLights in #Berlin schön. 
Aber @FranziskaGiffey und @spdberlin regen zum #Stromsparen an und gleichzeitig übernimmt  Giffey die #Schirmherrschaft für das Festival und findet das auch noch ok Hä?

Ich kann das alles nicht mehr.

#energiekrise"
59	2022-10-12 19:04:37+00:00	LLettink	Stromsparen beim ADAC heute um 21:O0 Uhr in München. #stromsparen #ADAC #München https://t.co/4sXG6VP5ix
60	2022-10-12 16:41:59+00:00	AGhostOfNobody	"#Stromsparen
#Stromversorgung 
#Energiewende 
#DieAmpelIstSchuld

Ihr habt doch wohl ne Klatsche? https://t.co/NKMIIUydWs"
61	2022-10-12 14:38:57+00:00	GerySchwager	#Stromsparen ist immer sinnvoll. Das wussten wir schon lange vor der #Energiekrise. Nur den Supermärkten scheints ziemlich wurst zu sein: Mit ihren offenen Kühlregalen verschwenden sie Strom, der den Bedarf von etwa 50'000 Haushalten decken würde. Die Recherche im neuen #saldo:👇
62	2022-10-12 13:03:21+00:00	enercity_Fonds	In #Ronnenberg startete gestern die Aktion zum #Stromsparen u.a. mit dem @stromspar_check ➡️ #proKlima stellt dafür kostenlose Energiesparprodukte   zur Verfügung. Zum Auftakt waren Bürgermeister @MarloKratzke und #proKlima-Vorsitzender @BalaSRamani dabei. https://t.co/xw1DDRrutJ https://t.co/maUpLy5zTA
63	2022-10-12 10:56:04+00:00	heiseonline	heise+ | Strom sparen: Warmwasser für Wasch- und Spülmaschine  https://t.co/uEIYZlAl0S #heiseplus #Stromsparen
64	2022-10-12 09:55:11+00:00	lumEGG_by_EGG	"💯unser neuer Katalog ist da 💯

Jetzt neu entdecken!!

#lumegg #eggelektro #egg #new #katalog #art #savemoney #germany #tschechien #spain #led #travel #photography #förderfähig #stromsparen #licht #planung #wirhelfen https://t.co/ya7nU5Kq4V"
65	2022-10-12 06:41:06+00:00	heiseonline	heise+ | Geld sparen: Stromspartipps für IT, Unterhaltungselektronik und Haushalt https://t.co/5W8B4AknQe #heiseplus #Stromsparen
66	2022-10-11 12:35:29+00:00	MimakiDACH	Der UV-Druck ist eine Form des Digitaldrucks, bei der ultraviolettes Licht verwendet wird, um die Tinte sofort zu härten. Warum ist diese Methode nachhaltig? https://t.co/hueo6p2tM9  #mimakiucjv #uvprint #sustainableproduction #stromsparen https://t.co/CxVhGrlE3v
67	2022-10-11 12:00:03+00:00	UmweltBW	"Clever gespart am Kühlschrank!🧊 Auch am Eisfach ist Energie sparen möglich und das ganz leicht. Welche Temperatur optimal ist um Strom einzusparen 🔋, haben wir für euch nachgerechnet. 🤓
#cleverländ #umweltministerium #stromsparen #energiesparen #badenwürtemberg https://t.co/Dsy7qCySbo"
68	2022-10-11 09:53:11+00:00	malukGmbH	"🔊WIEDER VERFÜGBAR🎄 Weihnachtsbeleuchtung für Fahnenmasten!  
🛒https://t.co/d43K48dSQ3
👀 https://t.co/BoZugLxIbd

#weihnachtsbaum #weihnachtsbeleuchtung #led #light #ledbeleuchtung #stromsparen #christmas #xmas #advent #winter #fahnenmasten #deko #nachhaltig #dekoration #maluk https://t.co/aUohyuJZ25"
69	2022-10-11 08:11:46+00:00	DerElcon	"#Stromsparen

Anzahl &amp; Art der Glühbirnen

Fernseher &amp; andere Geräte nicht im Standby-Modus. Ggf Stecker ziehen

Dies Jahr bekam ich eine Rückzahlung über 1.000 Euro.

Nun zusätzlich den TK Schrank ausgeschaltet. Dessen Tür bleibt spaltbreit zur Schimmelpilzvermeidung geöffnet."
70	2022-10-11 06:41:24+00:00	KlimawandelCH	"#Stromsparen 
Gehören #Hallenbad #Solebad #Sauna #Spa zu den Grundbedürfnissen oder dürfen sie auch mal für eine kurze Weile wegfallen ? https://t.co/oYuNt6pd8i"
71	2022-10-11 05:56:53+00:00	DaHerb1983	Und wieder ein Weg in Richtung #Blackout - wenn der ukrainische #Strom im europäischen Strommix fehlt. #stromsparen
72	2022-10-11 05:50:00+00:00	RND_de	Russische Luftangriffe haben die #Strom- und Wasserversorgung der #Ukraine schwer getroffen. Überall wird fieberhaft repariert. In der Hauptstadt #Kiew folgen die Menschen einem Appell zum #Stromsparen. https://t.co/3XRPy6DiwG
73	2022-10-10 20:09:38+00:00	Wetterde1	"Diese Spartipps tun garantiert niemandem weh und helfen enorm #wetter #wetterde #stromsparen 
 https://t.co/N9NOUpdqr0 https://t.co/EbOKlbNtOQ"
74	2022-10-10 18:28:24+00:00	thomaseisenhuth	Die österreichische Ministerin @lgewessler bekämpft jetzt mit Steuergeld bei der EU gesicherte und nahezu CO2-freie Stromerzeugung aus #Atomkraft. Ohne diesen #Strom ist bei uns schneller Feierabend als gedacht. Soll @cez_group  jetzt auch mal #Stromsparen Richtung Österreich? https://t.co/X32NVYQC9k
75	2022-10-10 17:28:21+00:00	SillyGodfrey	"""Bitte Licht aus, wenn du den Raum verläßt! 
""Ich dachte, das ständige Aus und Einschalten verbraucht viel mehr Strom als das Licht die ganze Zeit brennen zu lassen!!"" 
""Nein, Licht aus spart Strom! Der Schalter verbraucht keinen Strom. #Energiesparen #stromsparen"
76	2022-10-10 17:14:31+00:00	DrAnnaBoettcher	Stromverbrauchsungeheuer #Gefriertruhe #Energiesparen #Stromsparen #Strom #Gas #Haushalt https://t.co/pPPPYdKAZB
77	2022-10-10 14:22:00+00:00	JohnTru61802482	"Aus aktuellem Anlass: Das Angebot gilt nicht mehr 😂

#Ukraine #DankeUSA

https://t.co/yPU1Q9rKA1: ""Angriffe auf #Energieversorgung: #Kiew ruft zum #Stromsparen auf"""
78	2022-10-10 06:04:21+00:00	grenzgaenge	Mein #Stromverbrauch ist stark gesunken. Um nicht zu sagen: Dramatisch. Der Besuch vom #Energieberater hat sich wirklich gelohnt. So ist der monatliche #Abschlag nicht nur gesunken, es gibt auch eine #Rückzahlung. #Stromsparen lohnt sich immer. Nehmt #Energieberater in Anspruch !
79	2022-10-09 11:52:37+00:00	auepost	"Zum Energiesparen sollen Wunstorfs Straßenlaternen in der Nacht deutlich abgedunkelt werden. Manche Lampen sollen nach 1 Uhr dauerhaft nur noch mit 10 % Leistung laufen. #energiekrise #straßenlaternen #stromsparen
https://t.co/QYFFgFwIxK"
80	2022-10-09 10:32:59+00:00	HolzheuStefan	"Weil gerade die #AKW-Fans der #FDP die Kurzstudie der Uni Erlangen so feiern. 

Wann kommt der große Aufruf der #FDP zum #Stromsparen? 🙂"
81	2022-10-09 09:39:50+00:00	Bern_adette7	"Wie einfach wäre es wenn die Industrie Betriebe endlich mit Energie Sparen beginnen würden?

#Energiekrise #Stromsparen #Bern"
82	2022-10-09 09:37:16+00:00	srfnews	Viele Städte wollen Beleuchtung reduzieren, um Strom zu sparen. #Bern zeigt, wie Strassen trotzdem sicher bleiben. #Energiemangel #StromSparen https://t.co/x8Ffn4BiuI
83	2022-10-08 21:06:44+00:00	Hamburgerin_HH	Ich mache den Fernseher während der Werbung aus —&gt; #Stromsparen. Wann geht’s weiter? 🤣#MaskedSinger
84	2022-10-08 12:06:13+00:00	tonline	"""Ohne sich umzugewöhnen kann man 50 Prozent sparen"" – drei Tricks zum #Stromsparen im Video: https://t.co/5avrmUrwvt"
85	2022-10-08 07:25:28+00:00	echtjetztgeorg	Energiesparen: Weniger ist mehr https://t.co/eIC5is8eCe #ibktwit #intirol #innsbruck #ikb #osvi #stromsparen #energiesparmaßnahmen #lichtaus #pvanlagen
86	2022-10-08 07:12:38+00:00	RealBoomplace	"RT @GermanTwitchRT: RT @nerdtopia1978: Meine Nachbarn sind auch genial . Morgens um 9 Uhr wird geheizt wie blöde ,aber Nachts heizen wo es kalt wird nee.
Aber ich beschwer mich nicht so ist tagsüber meine Wohnung zu mindestens warm ohne das ich heizen muss.
#stromsparen #Gas…"
87	2022-10-08 07:12:36+00:00	RealBoomplace	"RT @nerdtopia1978: Meine Nachbarn sind auch genial . Morgens um 9 Uhr wird geheizt wie blöde ,aber Nachts heizen wo es kalt wird nee.
Aber ich beschwer mich nicht so ist tagsüber meine Wohnung zu mindestens warm ohne das ich heizen muss.
#stromsparen #Gasverbrauch #GermanMediaRT"
88	2022-10-08 06:58:03+00:00	nerdtopia1978	"Meine Nachbarn sind auch genial . Morgens um 9 Uhr wird geheizt wie blöde ,aber Nachts heizen wo es kalt wird nee.
Aber ich beschwer mich nicht so ist tagsüber meine Wohnung zu mindestens warm ohne das ich heizen muss.
#stromsparen #Gasverbrauch #GermanMediaRT"
89	2022-10-07 20:47:58+00:00	FrankFue	"Heute laufen alle 3 Fernseher im ganzen Haus seit fast 8 Stunden. 

Ich gelobe ab morgen den aus zu lassen, wo ich am seltensten vorbei komme. #stromsparen"
90	2022-10-07 17:30:00+00:00	mozde	"#Brandenburg wird nicht länger auf den #Bund warten und selbst die außergewöhnliche #Notlage wegen der #Energiekrise ausrufen. So können neue Kredite aufgenommen werden. Wer davon profitieren soll. #hilfspaket #stromsparen #energie 
https://t.co/xajkn57ABq"
91	2022-10-07 12:03:56+00:00	maschallamatsch	ich geh nur noch in die bib zum elekronische geräte aufladen #stromsparen
92	2022-10-07 09:35:07+00:00	GPorschatis	#Giffey Schirmherrin Laser Lichter show in #Berlin obwohl Sie es für den Pöbel 2 bis 3 h ohne #STROM für vertretbar hält #STROMsparen
93	2022-10-07 09:21:46+00:00	heikerichta	@CLadkau Auf https://t.co/D8OY8ILFiX. Ist teuer aber leuchtet warm, intensiv u lange (echt zum #Stromsparen geeignet) 😊
94	2022-10-07 09:13:51+00:00	zwitscherhanne1	"#Gasverbrauch
Ich lese bei Gasverbrauch immer nur übers Heizen. Wäre nicht auch #Stromsparen genauso wichtig, um den Gasverbrauch zu senken? Da geht in jedem Haushalt was, ohne sehr weh zu tun. Aber frieren ist wichtiger? 
Und dann über den hohen Krankenstand wundern."
95	2022-10-07 07:30:45+00:00	Charlie_denkt	"@philsandmann @ntvde @FranziskaGiffey Liebe Frau Bürgermeisterin,
sparen Sie doch bitte in Berlin auch mit dem Strom! Keine 2 Wochen Beleuchtung!!!
Verantwortung ist auch #Stromsparen"
96	2022-10-07 05:27:59+00:00	heikerichta	Komm gestern abend vom Training nach Hause u finde diesen lieben Gruß von meinem Mann ❤️‍🔥: ein Sonnenglas (hergestellt in Afrika, beleuchtet mit Solarzelle). Ist ne schöne Abendbeleuchtung, gemütliches warm white u spart #Strom. #Stromsparen #GoGreen https://t.co/YvswRhtpOq
97	2022-10-06 21:17:45+00:00	maybritillner	.@FranziskaGiffey über mögliche kontrollierte #Stromabschaltungen: Nur dann, als Schutz für die Anlagen. Nicht als Maßnahme zum #Stromsparen. #Energiesparen #Gasmangellage #illner
98	2022-10-06 18:06:47+00:00	Lebenszeit_	"@jreichelt Da die meisten Doitschen zu dämlich waren nen Kontakttagebuch zu führen, traue ich ihnen das nicht zu.
#Stromsparen in #Eigenverantwortung? Na, sichi!
Aber: Aufklärung der Kids? Bitte! Ja! Auch in anderen Themen. Vielleicht haben wir als Gesellschaft dann noch eine Chance."
99	2022-10-06 17:29:11+00:00	Redscale161	pc-user_innen, bildschirm und rechner schon auf energysafe gestellt? #Klimakrise #Klimaschutz #stromsparen
100	2022-10-06 15:40:45+00:00	DoSchult	#Stromsparen Immer noch taghelle #Nachtbeleuchtung. Warum wird der überschüssige #Strom nicht gespeichert? Weil die Städte am Gewinn der Energieerzeuger beteiligt sind und ihre politische Macht nutzen für diesen Blödsinn.
101	2022-10-06 13:46:49+00:00	solarpapst	"#Deutschland hat heute den billigsten Strom der EU - Dank #Windenergie &amp; #Solarstrom !

P.S. In #Frankreich ist der Strom jetzt so knapp &amp; teuer, dass ab sofort in den Hauptnachrichten die Bevölkerung über eine Stromampel zum #Stromsparen bzw. zum Abschalten angehalten wird."
