10	2022-10-18 09:27:30+00:00	bund_net	"✅ Energieverbräuche reduzieren durch ein starkes #Energieeffizienzgesetz: das ist der Weg. #Energiewende

❌Der Weiterbetrieb der #AKWs trägt weder zur #Versorgungssicherheit noch zum #Gassparen bei. 

@avbroock kommentiert den #Atomstreit der 🚦:
https://t.co/hrjgewNvj5 https://t.co/yfDxVEVC0W"
11	2022-10-17 09:32:38+00:00	Klaus_Mueller	"Die @BNetzA steht kontinuierlich im engen Austausch mit @BMWK, Industrie &amp; Energiewirtschaft. Im Juni wird eine Beschreibung marktlicher Instrumente veröffentlicht, die helfen sollen, den industriellen Verbrauch zu reduzieren. #Gassparen (3/6)

https://t.co/xdAUFdPwGm"
12	2022-10-17 09:11:32+00:00	bdew_ev	"BDEW-Chefin @KerstinAndreae im Interview mit @tonline zur aktuellen Lage der #Energieversorgung: „#Gassparen sichert nicht nur die Versorgung, sondern ist auch gut für den eigenen Geldbeutel. Ein Grad weniger zu heizen, spart etwa 6% des Verbrauchs.“ 
https://t.co/roBCDqKtIV"
13	2022-10-17 06:28:38+00:00	struberg	Es kriegt heute 22 Grad und die Heizkörper in der Bezirksvorstehung Favoriten sind auf Stufe 4 (=24 Grad) aufgedreht. Man muss den Pulli ausziehen um nicht zu schwitzen. Es braucht wohl doch ein gesetzliches Muss zum  #GasSparen. Eigenverantwortung scheint nicht zu funktionieren.
14	2022-10-14 11:07:01+00:00	DjHUNDEFRIEDHOF	Schaut euch meinen Tip zum Heizkostensparen an! #Energiesparen  #heizkosten #gassparen #heizen #cleversparen #heizöl #gaspreis #inflation #TikTok https://t.co/Mv2wfO0QI3
15	2022-10-14 10:34:14+00:00	DjHUNDEFRIEDHOF	Schaut euch meinen Tip zum Heizkostensparen an! #Energiesparen  #heizkosten #gassparen #heizen #cleversparen #heizöl #gaspreis #inflation #TikTok https://t.co/Mv2wfOhTK3
16	2022-10-14 05:37:01+00:00	LizCollet	"""Wir wissen nicht, ob das Gas reichen wird""

https://t.co/6CWTkulKka

#Gassparen #Bayernwerk #Netzbetreiber #Verbraucher"
17	2022-10-13 12:56:15+00:00	MediaPcl	"Haushalte haben in der vergangenen Woche deutlich weniger Gas verbraucht | PCLMedia https://t.co/IESB52MTYv
#Gaspreis #Gassparen #Gasverbrauch #Haushalte
#Bundesnetzagentur #Bonn https://t.co/4cyAvPFshE"
18	2022-10-13 12:16:23+00:00	Sevenfifty0	weiter so! #kaltDuschen #GasSparen Wir schaffen den Winter! #StopPutinNOW
19	2022-10-12 18:58:19+00:00	UdoSiev	"Das sind tolle Nachrichten, weil sich Verbraucher:innen (und Gewerbe) offensichtlich sehr erfolgreich beim #Gassparen #Energiesparen engagieren. Weiter so 👏 

Toller Service @roth_kohl @WPSchill 

@vznrw_energie @Klaus_Mueller"
20	2022-10-11 15:28:28+00:00	Betty_Kl_	Lieber mal einen #Pullover anziehen als demnächst einen #Helm aufsetzen. #Putin #Schäuble #Gassparen
21	2022-10-11 08:12:45+00:00	pkerchner	eine tolle Info Seite https://t.co/5Mbuj2pSbU #Energiewende #Gassparen #Energiesparen #bewussterLeben
22	2022-10-10 11:12:29+00:00	foes_news	"✅Sinnvoll, dass Einmalzahlung an prognostizierten Verbrauch geknüpft wird. Anreiz zum #Gassparen im Dezember bleibt erhalten.
🚨#Gaspreisbremse ab März dämpft das Preissignal. Bleibt der Anreiz zum sparen bei einem Preis von 12 ct/kWh für 80% des Verbrauchs ausreichend erhalten?"
23	2022-10-07 05:36:35+00:00	CHECK24_Presse	Gaspreisentwicklung 2022 : #Gaspreise bewegen sich weiter auf historischer #Höhe https://t.co/Ub2LAuukqL #GAS #Energie #Gassparen #Gaspreisdeckel #CHECK24
24	2022-10-06 21:14:38+00:00	vonAVENdeForum	"@Klaus_Mueller @bnetza @BMWK ich sehe den puren Egoismus in der Nachbarschaft: mir doch egal, sollen andere frieren.
Ich bin seit Jahren sehr sparsam, vor November wird nicht geheizt, Strom Ökostrom 800 kWh/Jahr. Es geht, mensch muss es halt wollen. #Heizmatte wärmt super und braucht kaum Strom
#Gassparen"
25	2022-10-06 21:09:45+00:00	tomsigl	"Toll daß die Wirtschaft ihren Anteil zum #Gassparen leistet

Riesenerfolg der #Ampel, v. a. von #Abwirtschaftsminister #Habeck 🤬

#MaybrittIllner #Deindustrialisierung"
26	2022-10-06 19:10:22+00:00	TiniMartini	An mir liegt’s nicht 🥲. #Gassparen #Energiekrise #Autumn https://t.co/IckQOsvJcc
27	2022-10-06 18:57:48+00:00	KielholzRysicky	@zaleo_punkt Gnihihi, die haben „Abkühlung“ gesagt. #gassparen
28	2022-10-06 17:05:27+00:00	HansTheGerman	"@ZDFheute Wenn wir sofortiges Handeln zum #Gassparen brauchen, dann müssen alle Hürden abgeschafft werden, die #Photovoltaik noch behindern können!
Am Einfachsten wäre doch, jeder Private könnte #Module +#Speicher +#Wärmepumpe einbauen, ohne jede Bürokratie +damit sofort heizen! #Gasbremse"
29	2022-10-05 13:25:46+00:00	CHECK24_Presse	#Gaspreis fällt auf Zweieinhalbmonatstief https://t.co/oLUxeuzt3O #Energie #Gas #Gassparen #Gasumlage #Gaspreisdeckel #CHECK24
30	2022-10-05 10:30:43+00:00	ingathomas	"Gas sparen - und ein Jahr lang kostenloses Heizen gewinnen! @kn_online #energiesparen #gas #gassparen 
https://t.co/UOoj5XwI19"
31	2022-10-04 16:56:49+00:00	MAAndor	"#Gassparen wie läuft es bisher?

Interessante Berechnung von @WPSchill. Zu einem ähnlichen Ergebnis kam auch @JakobSchlandt

Finde eine ausgewogene Kommunikation ziemlich wichtig für die weitere Motivation zum Energiesparen."
32	2022-10-04 10:48:04+00:00	caricatura_ks	"Cartoon von @thomasplassmann  aus der Ausstellung »SYSTEMFEHLER²«. Nur noch diese Woche in der Caricatura Galerie Kassel. Täglich geöffnet von 10 bis 20 Uhr.

https://t.co/1Ggf3R6rpu

#SFH2 #gassparen #plassmann #komischekunst #caricatura8 #caricatura #kassel #kasselkultur2022 https://t.co/B8wMqPF6JO"
33	2022-10-04 10:16:00+00:00	immena3	Wenn ihr schon heizt, auf wieviel Grad heizt ihr euer Wohnzimmer? #twlz #heizen #gassparen
34	2022-10-03 16:40:11+00:00	An_Koehler	Streberhafte 18,6 Grad, und mir ist zu warm #Gassparen https://t.co/L9lxV6i1ts
35	2022-10-03 07:45:44+00:00	Co2Klima	"Zu viel #Gas verbraucht.
In den letzten 3 Wochen im Schnitt nur 11,75% gespart.
Das liegt nicht nur an der #Temperatur.
Nur kurz unter die #Dusche und zwischendurch abdrehen
#Waschlappen und #Gassparen ist gut für den #Klimaschutz, denn der #Klimawandel kostet viel mehr https://t.co/C9rZEfHrdt"
36	2022-10-02 20:11:40+00:00	flueke	Möge der Wind mit uns sein. Er hat uns in den vergangenen beiden Tagen mächtig #Gassparen geholfen, wenn ich das richtig sehe. https://t.co/b2y7O66F3H
37	2022-10-01 10:31:54+00:00	welt_empfaenger	"„Daher muss jedes Instrument zur Entlastung die Gas-Sparanreize erhalten.“

Was wir alle verstehen müssen und tun sollten: Egal, ob wir uns als Einzelperson Gas leisten können, weil wir vielleicht finanziell besser gestellt sind, wir alle sollten und müssen dringend #Gassparen!"
38	2022-09-30 20:11:09+00:00	Der_BDI	Das Handeln der #Gaskommission ist vom Grundgedanken geleitet, mittels praktikabler und möglichst gerecht austarierter Instrumente schnellstmöglich zu entlasten,  gleichzeitig jedoch Anreize zum #Gassparen aufrechtzuerhalten. #Gaspreisbremse
39	2022-09-30 14:16:58+00:00	fjwanninger	#GasSparen Bestes Deutschland aller Zeiten (har har). Als Boomer weiß man ja zum Glück noch, wie das geht. Von der Oma gelernt, die 2 Shice-Weltkriege erlebt hat - und als Kind in Wald, Bergen und kalten Skihütten unterwegs - ohne Smartphone - es hilft https://t.co/VAWdJpBodL
40	2022-09-30 10:36:44+00:00	Feelisreal	"Überlagernde #Krisen u. was passiert wenn man nichts tut:

 Grundschule Winter 2022: 
❌ Luftfilter
❌ Maskenpflicht 
👉 vorauss. offene Fenster
Glücklicherweise (ernst) sind Schulen vom #Gassparen ausgenommen (""geschützte Kunden""). 
Nur wird dann eben zum Fenster raus geheizt 🤷‍♂️"
41	2022-09-30 09:22:01+00:00	vitramo	Infrarotheizung in der Übergangszeit bei https://t.co/4X6xywq4LU https://t.co/o9dQ6BopLG #infrsarotheizung #vitramo #heizen #übergangszeit #gassparen #solare #zugewinne
42	2022-09-30 08:45:47+00:00	Leo_nie_Bruder	"Und wieder entscheidet sich das #Schicksal der #Nation an der #Heimatfront!
#Gassparen aus #Solidarität zu #katastrophal en #Fehlentscheidungen der #Ampel! Danke!

#Gasverbrauch #Energiekrise #Gaskrise #Wirtschaftskrise #Inflation"
43	2022-09-30 06:32:43+00:00	sl252615	Sitze in der Schule bei +4°C Außentemperatur, die Heizung ist voll aufgedreht und das Fenster steht sperrangelweit offen. @bochum_de WTF? #Gassparen #Heizkosten #Klimasünder
44	2022-09-30 06:28:53+00:00	CHECK24_Presse	Gaspreisentwicklung 2022 : #Gaspreis hält sich weiterhin auf historischer Höhe https://t.co/6RQ5VreceV #Energie #Gasumlage #Gaskrise #Gassparen #CHECK24
45	2022-09-30 05:04:36+00:00	papaausm	"Überall liest man vom 14% höheren #Gasverbrauch im September 2022 wie im September 2021 und mahnt zum #Gassparen!
Lasst Euch nicht verunsichern!!!! 
Wir sparen alle genug und frieren genug.

https://t.co/dpgPSqGe80"
46	2022-09-29 21:59:24+00:00	CatappaL	"Gruß aus dem besten Deutschland seit jeher. Facharbeiter hatten Feierabend, als die alte Tür ausgebaut war, eingebaut wird die neue morgen. Die sind einfach abgehauen, als Feierabend war 😂😂😂
Der Pächter konnte dann Security suchen, die aufpassen. Heizung brummt. #GasSparen https://t.co/RyInCj3D7C"
47	2022-09-29 18:09:19+00:00	DerLenzMdB	#Gassparen heißt zukünftig auch Schulden für die nächste Generation sparen - die #Ampel macht’s möglich..
48	2022-09-29 17:37:39+00:00	Elektronews	#Gaspreisbremse: Dürfen die Bürger endlich aufatmen und die #Heizung andrehen? Nicht ganz, sagt die Chefin der zuständigen #Expertenkommission. Das #Gassparen werde oberste Priorität haben. Außerdem sollen die #Gaspreise gleichzeitig einfach und fair sein. https://t.co/fMUrYlv7Xl
49	2022-09-29 11:49:40+00:00	Pluto_Berlin	"@TorstenFischer_ @Klaus_Mueller @W_Schmidt_ @bnetza @BMWK Die Gesamte Energiestrategie der Grünen ist seit 40 Jahren -&gt; Aufs Wetter hoffen.

#solar und #wind und #gassparen"
50	2022-09-29 11:38:02+00:00	JOJansen66	"Ich weiß, sich warm/kalt fühlen ist individuell. Nicht jede/s Wohnung/Haus ist gut isoliert. Aber höherer Gasverbrauch? Ist das kognitive Dissonanz? Ignoranz? Trotz? Sturheit?
#GasSparen #DickerAnziehen &amp; #WolldeckeNutzen jetzt.
Wir haben auch eine Gasheizung. Ist noch nicht an."
51	2022-09-29 10:26:51+00:00	Feuerwehrtom	Danke das Sie das im Blick haben und auch so deutlich kommunizieren! #gassparen
52	2022-09-29 07:13:02+00:00	Graf_Ludenberg	"Gestern im Radio gehört, dass die #StadtwerkeDuisburg bis zu 300 EUR  fürs #Gassparen zahlen wollen. 

Also ehrlich: Für wie Dumm will man die Leute noch verkaufen? Ob ich 9000 EUR oder 8000 EUR Gas im Jahr bezahlen..die 300 EUR sind nen Furz dagegen! Zahlen kann man es eh nicht!"
53	2022-09-20 06:33:37+00:00	rasenspiesser	"„Wenn beim #Gassparen alles gut geht und wir Glück mit dem Wetter haben, dann kommen wir mit Habeck auch gut durch den Winter!“☝️

 https://t.co/wmaZBXbsnf"
54	2022-09-19 17:48:38+00:00	forever_fcu	Ihr könnt mich jetzt steinigen, aber wir haben soeben die Heizung in Betrieb genommen. #gassparen
55	2022-09-19 10:57:29+00:00	PetraMal	Ich finde ja dass alle Entscheidungsträger der Politik jeden Tag ein Foto von den Temperaturen in deren Wohnungen/Häusern posten müssten. #18Grad #Energiepolitik #Gassparen #IchBinArmutsbetroffen #Ampelkoalition
56	2022-09-19 05:52:54+00:00	fabster_79	"Liebe Wählerinnen und Wähler, Deutschland hat ein massives Energieproblem wegen fehlender Gaslieferungen und das ist die Haltung eines führenden #fdp Bundespolitiker: „ist mir relativ latte“
#kubicki #gassparen #gasmangel #gas https://t.co/Y0ECOTUVld"
57	2022-09-17 18:01:44+00:00	PREPPERSHOP1	#gassparen 🪔💥 UNABHÄNGIGE WÄRME IM WINTER - von Strom und Gas für einen kalten Winter. Du wirst mir dankbar sei…… https://t.co/SsSUNqOZj8
58	2022-09-17 17:46:17+00:00	PREPPERSHOP1	#gassparen 🪔💥 UNABHÄNGIGE WÄRME IM WINTER - von Strom und Gas für einen kalten Winter. Du wirst mir dankbar sein… https://t.co/SsSUNqOZj8
59	2022-09-17 05:40:51+00:00	UdoSiev	"Wichtige Infos zur #Energiekrise #Energiepreiskrise #Energiesparen #Gassparen #Stromsparen #Energiearmut haben wir hier zusammengefasst...

https://t.co/x5nO2ecKAA"
60	2022-09-16 09:50:00+00:00	Vergleich_de	"Für den höchsten #Energieverbrauch im Haushalt sorgt das #Heizen. Wie du lüftest, hat großen Einfluss darauf, wie viel Energie du beim Heizen verbrauchst. Wie man richtig lüftet, erfährst du hier:

https://t.co/l1Rr9aDo1K

#Heizkosten #Gaspreise #Energiekrise #Gassparen https://t.co/V7GHkR989u"
61	2022-09-16 08:49:06+00:00	oekotopten_lu	"Warmwasser sparen = #Energiesparen
Zum Ratgeber
👉 https://t.co/hXaCmtTsU2 
#Energiekrise #Klimakrise #energiesparen #energiesparmaßnahmen #gassparen #Gasversorgung #strompreise #Stromsparen #gas #stromrechnung #energie #klimaschutz #energiearmut #energiewende #Luxemburg https://t.co/5Heqg5pQOt"
62	2022-09-15 16:08:54+00:00	matze_heigl	Hoffentlich lernen wir jetzt auch massiv #Bürokratie abzubauen. „Wir würden gerne #Gassparen, aber wir dürfen nicht“ https://t.co/ouGsM5m98z
63	2022-09-15 07:37:15+00:00	Pfantomaus	Das kommt dabei herum, wenn man beim #Gassparen kräftig mitmacht 🥸 https://t.co/mQHMAQCnZF
64	2022-09-14 15:37:37+00:00	IchKotzen	"Wir verballern schon wieder Unmengen #GasZuStrom.
So wird das nicht mit dem #GasSparen Herr #Habeck!
#Gaskrise #Gaspreis https://t.co/2OU9uViFgP"
65	2022-09-14 13:28:01+00:00	LichtBlick_de	"#Energiesparen – für den eigenen Geldbeutel und das Klima. 👉 Unsere Tipps zum #Gassparen: https://t.co/dMykermpOf 
#Heizung"
66	2022-09-13 08:01:22+00:00	LEA_Hessen	"Praktische Tipps zur Senkung des eigenen Energieverbrauchs und damit der Strom- u. Gasrechnung gibt's bei uns telefonisch 📞

👉Unter 0611-95017-8989 beraten wir Sie kostenlos 
👉für Bürger:innen, Unternehmen u. Kommunen 

#energiesparen #energiekosten #gassparen #stromkosten https://t.co/AMQfmBFZv9"
67	2022-09-13 06:39:53+00:00	Vergleich_de	"Angst vor hoher #Gasrechnung? Wir haben Tipps, wie du deinen #Gasverbrauch senken kannst. 💡
#gas #gaspreis #heizen #energiekrise #gaskosten #heizkosten #gasvergleich #energiekosten #gassparen #energiesparen #gaspreise 
https://t.co/girpL6LHEi https://t.co/xyEaJZkvYj"
68	2022-09-12 14:29:50+00:00	paa_gmbh	Wir lassen Schüler nicht frieren! Mit unserem neuen ProActiveAir iO+ care, reduzieren wir das Lüften auf 1x alle 45 Min. Dadurch entfallen 70% Lüftungsintervalle und es werden bis zu 30% Heizenergie gespart! Jetzt unsere PM lesen https://t.co/82WmxBzEua #schule #gassparen #Corona https://t.co/6H2iz2ZDmf
69	2022-09-11 16:09:20+00:00	TinoEberl	"#Gasversorgung in Zahlen. Respekt!

#gaskrise #energiewende #gassparen #habeck 

https://t.co/gxgqn0TGJg"
70	2022-09-06 18:23:21+00:00	GerechtKlima	Maßnahmen in der #Industrie, so viel wichtiger als die letzten Schrott-#Reaktoren in die #Kaltreserve zu nehmen. Sollten sich v.a. die Vertreter:innen der Fraktion Technologieoffenheit @fdpbt dringend angucken! #Effizienzwende #Energieverbrauchrunter #Gassparen #Wärmewende
71	2022-09-04 19:31:29+00:00	mrcpe1337	Habe jetzt viele Tipps zum #Stromsparen &amp; #Gassparen gelesen. Viele kleine Maßnahmen umgesetzt. Heizung optimiert, entlüftet. WLAN Router nachts aus, uvm. Was sind eure Tipps? #Energiekrise #Strompreise #sparen
72	2022-09-04 16:36:54+00:00	Ramadama_21	Ernstgemeinte Frage: Mir wurde gesagt, die #Ärmsten träfe das #Gassparen eh nicht, weil das #Amt die #Heizkosten zahle. Wie sieht das tatsächlich aus? #Wissenslücke zum #Entlastungpaket und H IV
73	2022-09-04 06:57:56+00:00	fabster_79	Da ich auch ein Gasthermen-Nutzer bin, hab ich mich im Frühjahr mal mit unserer Gastherme befasst. Wo kann man da #gassparen (1/13)
74	2022-09-03 11:18:40+00:00	FeelfreeCom	Die Laufzeitverlängerung muss das letzte Mittel sein, wenn #Gassparen und Umbau der Energieversorgung nicht ausreichen....
75	2022-09-03 09:46:50+00:00	MelloRepa	"@MiRo_SPD ... aber er will auch nicht, dass wir jetzt ins totale Sparen geraten. Deshalb verbreitet er Hoffnung, dass bald wieder was kommt und einige sich drauf verlassen. Daher
#Gassparen #Stromsparen was das Zeugs hält, und fertig. Dann kann er nichts machen."
76	2022-09-03 03:55:44+00:00	chancefluencer	"Zitat im #Handelsblatt https://t.co/X64DFZTGLH : ""„Wir wollen nicht, dass Russland weiter profitiert“:""

Private Meinung: Ich liege richtig. #GasSparen ist richtig und wichtig. #Einkäufe von #Gas und #Öl usw. aus #Russland und #Zahlungen sollten jetzt enden. #Peace 🕊"
77	2022-09-03 03:54:30+00:00	chancefluencer	"Zitat in #ntv https://t.co/zpitfCp6nX : ""Um unabhängig von Putin zu werden, hilft uns nur eines: Gas sparen.""

Private Meinung: Ich liege richtig. #GasSparen ist richtig und wichtig. #Einkäufe von #Gas und #Öl usw. aus #Russland und #Zahlungen sollten jetzt enden. #Peace 🕊"
78	2022-09-02 17:24:52+00:00	MelloRepa	"@Klaus_Mueller Richtig. Ab jetzt 
#Gassparen
#Stromsparen
so gut es geht."
79	2022-09-02 17:06:53+00:00	MelloRepa	"@SchmidtSchnauze @DLFNachrichten #Gassparen
#Stromsparen
Kein #Nordstream2
und kein #NordStream1 mehr. 🤷"
80	2022-09-02 17:04:51+00:00	MelloRepa	"@DLFNachrichten Vielleicht muss man dann jetzt auch sagen, dass man ab jetzt ohne Nordstream auskommen möchte.
#Gassparen
#Stromsparen"
81	2022-09-01 22:46:07+00:00	rentneropa666	"#energiesparen #gassparen Für Kochen, Warmwasser und Bierzelte wurden 200.000 Kubikmeter Erdgas benötigt
Beim Gas wurden damals fünf Kilometer Netz gelegt. Für Kochen, Warmwasser und die Gartenheizungen der Bierzelte wurden 200.000 Kubikmeter Erdgas benötigt. So viel, wie 85"
82	2022-08-31 21:50:10+00:00	bruening_r	@MonikaSchnitzer kennt keine #Preisanpassung bei #Energieverträgen. Bei #MarkusLanz Diskutiert Frau MS. Das wir die #Gasumlage brauchen als Anreiz zum #Gassparen. Seit Monaten werden laufende Verträge immer wieder angepasst, also Preise erhöht. Ist das nicht Anreiz genug?
83	2022-08-31 15:44:43+00:00	caricatura_ks	"Cartoon von @thomasplassmann aus der Ausstellung »SYSTEMFEHLER² – Cartoons zum Irrsinn der Welt«. Täglich von 10 bis 20 Uhr in der Caricatura Galerie Kassel.

https://t.co/su2upMoVmZ

#SFH2 #komischekunst #plassmann #gassparen #duschen #gassparbonus #caricatura #kasselkultur2022 https://t.co/GcA5Hsg9UI"
84	2022-08-31 09:55:59+00:00	Pfantomaus	"Was haben wir zum #Gassparen gemacht?

Das Thermostat tagsüber auf 20 ° und nachts auf 16 °. Nachts die Fensterjalousie geschlossen (haben wir vorher nie gemacht). Lediglich leicht verschmutztes Geschirr mit kalten Wasser gereinigt und vor allem die Warmwassertemperatur gesenkt."
85	2022-08-31 09:50:07+00:00	Pfantomaus	"#Gassparen ist ohne größere Einbußen an persönlicher Bequemlichkeit möglich 🥸

Wir haben gegenüber der Vorsaison von September 2021 bis August 2022 den Verbrauch um knapp 39 % senken können 🥳 https://t.co/lPrCHRUAdY"
86	2022-08-31 08:58:23+00:00	ASEWonline	#Gassparen muss in der Tat so bleiben - und verstärkt weitergehen. Wir können es uns weniger denn je leisten, leichtfertig #Ressourcen zu verbrennen. #Stadtwerke sind auf diesem Weg gemeinsam mit ihren Kundinnen und Kunden zentrale Akteure.
87	2022-08-30 05:43:05+00:00	CHECK24_Presse	#Strom wird teurer - was die #Gaspreise damit zu tun haben https://t.co/xNeP3g1gDb #Energie #Stromsparen #Gassparen #CHECK24 #Gas
88	2022-08-29 13:55:48+00:00	BSalamoohne	Jetzt beginnt die Übergangszeit und wir haben morgens häufig Außentemperaturen von 12°. Dass es wenige Stunden später warm wird weiß der Regler nicht. #Gassparen #Gasumlage
89	2022-08-29 05:53:05+00:00	CHECK24_Presse	#Gaspreis im Großhandel steigt auf neues Rekordhoch https://t.co/9FZ0Td3fjG via @RND_de #Energie #CHECK24 #Gassparen #Gaskrise
90	2022-08-27 17:27:37+00:00	IchKotzen	"Es geht übrigens nicht ums #GasSparen, sondern um Ideologie.
Was könnten wir in den Haushalten an Gas und Co2 sparen, wenn die alten Gas-Thermen durch moderne Brennwertthermen ersetzt würden.
Diese dann mittelfristig auf Wasserstoff umstellen. 
#Gaskrise"
91	2022-08-27 09:59:22+00:00	StefanKercz	"I sogs glei,
I hab heiß geduscht, bevor ich's mir nimmer leisten kaun.
#gassparen"
92	2022-08-26 15:14:04+00:00	immo_erfahrung	16 praktische Tipps zum #GasSparen🔥🏠 #Gas #Maßnahmen und Vorsorge für den Winter! https://t.co/spA7QdUDoZ
93	2022-08-25 21:12:06+00:00	heissmann	#Talkshow ist, wenn die kompetente #Wirtschaftsweise zugeschaltet wird, die KURZ erklären darf, warum die #Gasumlage durchaus richtige Anreize zum #Gassparen setzt. Aber nur kurz, denn die These der Sendung ist ja, dass alles ganz furchtbar ist 🙄
94	2022-08-25 12:42:30+00:00	lktnrw	Energiekrise: #KreiseNRW bereiten sich mit Hochdruck auf drohende Gasmangellage vor. https://t.co/hueTEEHmti #Gasmangel #Energiekosten #Energiekrise #Gassparen #Katastrophenschutz
95	2022-08-25 08:44:23+00:00	MartinBetzwies1	Die Karikaturisten #GreserLenz über #Gassparen #gasnotstand #Gaskrise #Gaspreise https://t.co/f5qdUip74p
96	2022-08-25 06:01:58+00:00	CHECK24_Presse	"Vom Import bis zum Endkunden - So entsteht der hohe Preis für #Gas
https://t.co/Fom9Rlddpj #Energie #Gasumlage #Gassparen #Gaskrise #CHECK24"
97	2022-08-24 15:30:00+00:00	RND_de	Wenn es ganz dicke kommt, müssen #KlausMüller und sein Team bei der #Bundesnetzagentur bestimmen, wer noch Erdgas bekommt und wer nicht. Doch wer ist der Mann, der auf allen Kanälen zum #Gassparen aufruft? https://t.co/zkur9py6LJ
98	2022-08-24 15:23:33+00:00	baronchelli_d	@Seegee06 Freiwilliges #Maskentragen, freiwilliges #Gassparen? Wann kommt freiwillig 50 km/h innerorts und 120 km/h fahren? Freiwillig Abfall nicht auf Wiese werfen? Freiwilliges Bekämpfen der #Klimakatastrophe, freiwillig auf #Sanktionen verzichten? Die spinnen vollkommen in #Bundesbern!
99	2022-08-24 15:07:19+00:00	AgathoniaMedia	"#Gaspreisdeckel: ""Unser Vorschlag verbindet eine preisgedeckelte #Gasgrundsicherung mit preisbasierten Anreizen zum #Gassparen für den verbleibenden Verbrauch.""

https://t.co/X0FA464vZf #solutions #inflation"
100	2022-08-24 14:16:13+00:00	WilliBischof	#Gassparen darf nicht bestraft werden! Das Sozialamt und das Jobcenter kassieren von Grundsicherungsbezieher*innen die eingesparten Beträge. Wer hofft, mehr zum Leben zu haben, wenn er beim Duschen und Heizen Energie spart wird enttäuscht.
101	2022-08-24 12:02:12+00:00	DSGroup_IT	"📈 Angesichts der weiter steigenden Heizkosten, lohnt es sich, für diesen Winter auf effektives und sparsames Heizen zu achten. 

#energie #energiesparen #Energiekosten #Energiekrise #tipps #heizen #heizung #heizkosten #gas #gaskrise #gassparen 

▶ https://t.co/qYkSSVBg6d https://t.co/Nhueo8v4NR"
102	2022-08-24 08:40:39+00:00	haustec_de	#Gasspeicher schonen mit Abwärme aus Rechenzentren: Die #Abwärme aus Rechenzentren zur Beheizung heranzuziehen und damit die Gebäudeeffizienz zu erhöhen kann ein sinnvoller Beitrag zum #Gassparen sein, schlägt der DENEFF vor. So soll es gehen: https://t.co/kzbQrehvxh https://t.co/SnfXnhLYhU
103	2022-08-24 05:38:27+00:00	CHECK24_Presse	500 Euro pro Monat!: #Gas knackt nächste Preis-Hürde - #Singles, Paare und Familien zahlen drauf https://t.co/pH2OauXcgE via @focusonline #Energie #Gassparen #Gaskrise #Gasumlage #CHECK24
104	2022-08-23 19:53:56+00:00	AengelBloody	"@Elitiker Diesen Herbst? 
Hab ich keine Zeit. Bin ich mit #Gassparen beschäftigt!"
